"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"463","PGEN_.00g179710","cellular component assembly",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"464","PGEN_.00g179710","anatomical structure development",0.0124451523646452,"GO:0060173","limb development","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"465","PGEN_.00g179710","cellular component assembly",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"466","PGEN_.00g179710","anatomical structure development",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"467","PGEN_.00g179710","cellular component assembly",0.00018083332077074,"GO:0097178","ruffle assembly","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"468","PGEN_.00g179710","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"469","PGEN_.00g179710","vesicle-mediated transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"470","PGEN_.00g179710","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"471","PGEN_.00g179710","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"472","PGEN_.00g179710","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"473","PGEN_.00g179710","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"474","PGEN_.00g179710","anatomical structure development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"475","PGEN_.00g179710","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"476","PGEN_.00g179710","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"477","PGEN_.00g179710","cell-cell signaling",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"478","PGEN_.00g179710","membrane organization",0.000283487540612603,"GO:1901631","positive regulation of presynaptic membrane organization","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"479","PGEN_.00g179710","cell morphogenesis",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"480","PGEN_.00g179710","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"481","PGEN_.00g179710","cell junction organization",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"482","PGEN_.00g179710","cell junction organization",0.000351703829489826,"GO:1904395","positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"483","PGEN_.00g179710","cell junction organization",0.000283487540612603,"GO:1901631","positive regulation of presynaptic membrane organization","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"484","PGEN_.00g179710","anatomical structure development",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"485","PGEN_.00g179710","cellular component assembly",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"486","PGEN_.00g179710","catabolic process",0.0341902367394863,"GO:0006914","autophagy","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"487","PGEN_.00g179710","membrane organization",0.00194508934332998,"GO:0071340","skeletal muscle acetylcholine-gated channel clustering","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"488","PGEN_.00g179710","cell morphogenesis",0.0401835413900646,"GO:0007409","axonogenesis","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"489","PGEN_.00g179710","cell junction organization",0.0304531396000049,"GO:0050808","synapse organization","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"490","PGEN_.00g179710","anatomical structure development",0.0401835413900646,"GO:0007409","axonogenesis","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"491","PGEN_.00g179710","cellular component assembly",0.00892204692777014,"GO:0051290","protein heterotetramerization","BP","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"
"492","PGEN_.00g181830","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Disheveled-associated activator of morphogenesis 2"
"493","PGEN_.00g181830","cytoskeleton organization",0.00501840269287548,"GO:0030036","actin cytoskeleton organization","BP","Disheveled-associated activator of morphogenesis 2"
"494","PGEN_.00g181830","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Disheveled-associated activator of morphogenesis 2"
"495","PGEN_.00g181830","cell-cell signaling",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Disheveled-associated activator of morphogenesis 2"
"496","PGEN_.00g181830","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Disheveled-associated activator of morphogenesis 2"
"497","PGEN_.00g181830","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Disheveled-associated activator of morphogenesis 2"
"498","PGEN_.00g181830","cell-cell signaling",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Disheveled-associated activator of morphogenesis 2"
"499","PGEN_.00g181830","cell-cell signaling",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Disheveled-associated activator of morphogenesis 2"
"500","PGEN_.00g181830","cytoskeleton organization",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Disheveled-associated activator of morphogenesis 2"
"501","PGEN_.00g181830","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Disheveled-associated activator of morphogenesis 2"
"502","PGEN_.00g183420","nervous system process",0.0143531919847991,"GO:0007605","sensory perception of sound","BP","Beta-hexosaminidase subunit beta"
"503","PGEN_.00g186060","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","PH domain leucine-rich repeat protein phosphatase 1"
"504","PGEN_.00g186060","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","PH domain leucine-rich repeat protein phosphatase 1"
"505","PGEN_.00g186060","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","PH domain leucine-rich repeat protein phosphatase 1"
"506","PGEN_.00g188700","embryo development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"507","PGEN_.00g188700","embryo development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"508","PGEN_.00g188700","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"509","PGEN_.00g188700","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"510","PGEN_.00g188700","nervous system process",0.0143531919847991,"GO:0007605","sensory perception of sound","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"511","PGEN_.00g188700","anatomical structure development",0.00134915656754333,"GO:0009954","proximal/distal pattern formation","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"512","PGEN_.00g188700","anatomical structure development",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"513","PGEN_.00g188700","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"514","PGEN_.00g188700","anatomical structure development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"515","PGEN_.00g188700","anatomical structure development",0.0403477259088927,"GO:0001942","hair follicle development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"516","PGEN_.00g188700","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"517","PGEN_.00g188700","reproduction",0.00761228340132432,"GO:0008584","male gonad development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"518","PGEN_.00g188700","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"519","PGEN_.00g188700","anatomical structure development",0.00282372109707748,"GO:0009953","dorsal/ventral pattern formation","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"520","PGEN_.00g188700","anatomical structure development",0.00980120666737925,"GO:0001702","gastrulation with mouth forming second","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"521","PGEN_.00g188700","anatomical structure development",0.0183451679287498,"GO:0042475","odontogenesis of dentin-containing tooth","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"522","PGEN_.00g188700","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"523","PGEN_.00g188700","anatomical structure development",0.0124451523646452,"GO:0060173","limb development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"524","PGEN_.00g188700","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"525","PGEN_.00g188700","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"526","PGEN_.00g188700","anatomical structure development",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"527","PGEN_.00g188700","anatomical structure development",0.00761228340132432,"GO:0008584","male gonad development","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"528","PGEN_.00g188700","anatomical structure development",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"529","PGEN_.00g188700","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"530","PGEN_.00g188700","anatomical structure development",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"531","PGEN_.00g188700","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"532","PGEN_.00g188700","anatomical structure development",0.0401835413900646,"GO:0007409","axonogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"533","PGEN_.00g188700","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"534","PGEN_.00g188700","anatomical structure development",0.00661407810344552,"GO:0048813","dendrite morphogenesis","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"535","PGEN_.00g188700","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)"
"536","PGEN_.00g188710","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Low-density lipoprotein receptor-related protein (LRP)"
"537","PGEN_.00g188710","vesicle-mediated transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Low-density lipoprotein receptor-related protein (LRP)"
"538","PGEN_.00g188710","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Low-density lipoprotein receptor-related protein (LRP)"
"539","PGEN_.00g188710","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Low-density lipoprotein receptor-related protein (LRP)"
"540","PGEN_.00g188710","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Low-density lipoprotein receptor-related protein (LRP)"
"541","PGEN_.00g211820","immune system process",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Serine/threonine-protein kinase TBK1"
"542","PGEN_.00g211820","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","Serine/threonine-protein kinase TBK1"
"543","PGEN_.00g211820","response to stress",0.0095284342167367,"GO:0045087","innate immune response","BP","Serine/threonine-protein kinase TBK1"
"544","PGEN_.00g211820","response to stress",0.0335179098212934,"GO:0051607","defense response to virus","BP","Serine/threonine-protein kinase TBK1"
"545","PGEN_.00g211820","response to stress",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Serine/threonine-protein kinase TBK1"
"546","PGEN_.00g211820","immune system process",0.0095284342167367,"GO:0045087","innate immune response","BP","Serine/threonine-protein kinase TBK1"
"547","PGEN_.00g211820","immune system process",0.00057242546316402,"GO:0019730","antimicrobial humoral response","BP","Serine/threonine-protein kinase TBK1"
"548","PGEN_.00g211820","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","Serine/threonine-protein kinase TBK1"
"549","PGEN_.00g213190","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"550","PGEN_.00g213190","catabolic process",0.0341902367394863,"GO:0006914","autophagy","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"551","PGEN_.00g213190","response to stress",0.0095284342167367,"GO:0045087","innate immune response","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"552","PGEN_.00g213190","immune system process",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"553","PGEN_.00g213190","immune system process",0.00057242546316402,"GO:0019730","antimicrobial humoral response","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"554","PGEN_.00g213190","response to stress",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"555","PGEN_.00g213190","immune system process",0.0095284342167367,"GO:0045087","innate immune response","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"556","PGEN_.00g213190","catabolic process",0.0040345342241514,"GO:0150094","amyloid-beta clearance by cellular catabolic process","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"557","PGEN_.00g213190","response to stress",0.0335179098212934,"GO:0051607","defense response to virus","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"558","PGEN_.00g213190","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7) (APG7-like) (hAGP7) (Ubiquitin-activating enzyme E1-like protein)"
"559","PGEN_.00g218110","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","RNA-binding protein spenito"
"560","PGEN_.00g218110","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","RNA-binding protein spenito"
"561","PGEN_.00g218110","cell-cell signaling",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","RNA-binding protein spenito"
"562","PGEN_.00g218110","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","RNA-binding protein spenito"
"563","PGEN_.00g218110","cell-cell signaling",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","RNA-binding protein spenito"
"564","PGEN_.00g218110","cell-cell signaling",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","RNA-binding protein spenito"
"565","PGEN_.00g218110","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","RNA-binding protein spenito"
"566","PGEN_.00g218110","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","RNA-binding protein spenito"
"567","PGEN_.00g236800","response to stress",0.0377487086954832,"GO:0050829","defense response to Gram-negative bacterium","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"568","PGEN_.00g236800","response to stress",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"569","PGEN_.00g236800","immune system process",0.0060717330752518,"GO:0045088","regulation of innate immune response","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"570","PGEN_.00g236800","immune system process",0.0095284342167367,"GO:0045087","innate immune response","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"571","PGEN_.00g236800","response to stress",0.0095284342167367,"GO:0045087","innate immune response","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"572","PGEN_.00g236800","immune system process",0.0335179098212934,"GO:0051607","defense response to virus","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"573","PGEN_.00g236800","immune system process",0.00057242546316402,"GO:0019730","antimicrobial humoral response","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"574","PGEN_.00g236800","response to stress",0.0335179098212934,"GO:0051607","defense response to virus","BP","Stimulator of interferon genes protein (STING) (Transmembrane protein 173)"
"575","PGEN_.00g237950","anatomical structure development",0.00134915656754333,"GO:0009954","proximal/distal pattern formation","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"576","PGEN_.00g237950","anatomical structure development",0.00546272970326702,"GO:0060612","adipose tissue development","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"577","PGEN_.00g237950","anatomical structure formation invo...",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"578","PGEN_.00g237950","anatomical structure development",0.00858314001897663,"GO:0016525","negative regulation of angiogenesis","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"579","PGEN_.00g237950","anatomical structure development",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"580","PGEN_.00g237950","anatomical structure development",0.0401835413900646,"GO:0007409","axonogenesis","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"581","PGEN_.00g237950","anatomical structure development",0.0124451523646452,"GO:0060173","limb development","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"582","PGEN_.00g237950","anatomical structure development",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"583","PGEN_.00g237950","anatomical structure development",0.0438798265576095,"GO:0042733","embryonic digit morphogenesis","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"584","PGEN_.00g237950","anatomical structure development",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
"585","PGEN_.00g237950","anatomical structure development",0.00149415732967458,"GO:0050771","negative regulation of axonogenesis","BP","Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]"
