"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"408","PGEN_.00g164100","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"409","PGEN_.00g164100","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"410","PGEN_.00g164100","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"411","PGEN_.00g164100","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"412","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"413","PGEN_.00g174680","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"414","PGEN_.00g174680","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"415","PGEN_.00g174680","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"416","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"417","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"418","PGEN_.00g174680","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"419","PGEN_.00g174680","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"420","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"421","PGEN_.00g174680","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"422","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"423","PGEN_.00g174680","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"424","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"425","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"426","PGEN_.00g174680","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"427","PGEN_.00g174680","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"428","PGEN_.00g174680","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)"
"429","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"430","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"431","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"432","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"433","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"434","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"435","PGEN_.00g175950","cell death",0.0146308955517195,"GO:0043065","positive regulation of apoptotic process","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"436","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"437","PGEN_.00g175950","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Apoptotic chromatin condensation inducer in the nucleus (Acinus)"
"438","PGEN_.00g177160","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Protein HEG homolog 1"
"439","PGEN_.00g177160","embryo development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Protein HEG homolog 1"
"440","PGEN_.00g177160","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","Protein HEG homolog 1"
"441","PGEN_.00g177160","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Protein HEG homolog 1"
"442","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"443","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"444","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"445","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"446","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"447","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"448","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"449","PGEN_.00g179590","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","RNA-binding protein 39 (RNA-binding motif protein 39)"
"450","PGEN_.00g183210","catabolic process",0.0114101730884277,"GO:0045732","positive regulation of protein catabolic process","BP","E3 ubiquitin-protein ligase MYLIP"
"451","PGEN_.00g183210","catabolic process",0.0216185356795864,"GO:0006914","autophagy","BP","E3 ubiquitin-protein ligase MYLIP"
"452","PGEN_.00g183210","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","E3 ubiquitin-protein ligase MYLIP"
"453","PGEN_.00g183210","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","E3 ubiquitin-protein ligase MYLIP"
"454","PGEN_.00g183210","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","E3 ubiquitin-protein ligase MYLIP"
"455","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"456","PGEN_.00g183420","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","Beta-hexosaminidase subunit beta"
"457","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"458","PGEN_.00g183420","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"459","PGEN_.00g183420","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Beta-hexosaminidase subunit beta"
"460","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Beta-hexosaminidase subunit beta"
"461","PGEN_.00g183420","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"462","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Beta-hexosaminidase subunit beta"
"463","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Beta-hexosaminidase subunit beta"
"464","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Beta-hexosaminidase subunit beta"
"465","PGEN_.00g183420","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"466","PGEN_.00g183420","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Beta-hexosaminidase subunit beta"
"467","PGEN_.00g183420","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"468","PGEN_.00g183420","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"469","PGEN_.00g183420","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Beta-hexosaminidase subunit beta"
"470","PGEN_.00g183420","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","Beta-hexosaminidase subunit beta"
"471","PGEN_.00g183420","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"472","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Beta-hexosaminidase subunit beta"
"473","PGEN_.00g183420","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","Beta-hexosaminidase subunit beta"
"474","PGEN_.00g183420","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Beta-hexosaminidase subunit beta"
"475","PGEN_.00g186060","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","PH domain leucine-rich repeat protein phosphatase 1"
"476","PGEN_.00g186060","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","PH domain leucine-rich repeat protein phosphatase 1"
"477","PGEN_.00g186060","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","PH domain leucine-rich repeat protein phosphatase 1"
"478","PGEN_.00g186210","vesicle-mediated transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Probable phospholipid-transporting ATPase IIB"
"479","PGEN_.00g186210","transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Probable phospholipid-transporting ATPase IIB"
"480","PGEN_.00g186210","vesicle-mediated transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Probable phospholipid-transporting ATPase IIB"
"481","PGEN_.00g186210","transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Probable phospholipid-transporting ATPase IIB"
"482","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"483","PGEN_.00g189530","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"484","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"485","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"486","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"487","PGEN_.00g189530","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"488","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"489","PGEN_.00g189530","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"490","PGEN_.00g189530","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"491","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"492","PGEN_.00g189530","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"493","PGEN_.00g189530","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"494","PGEN_.00g189530","translation",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"495","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"496","PGEN_.00g189530","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"497","PGEN_.00g189530","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"498","PGEN_.00g189530","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"499","PGEN_.00g189530","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)"
"500","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Junction-mediating and -regulatory protein"
"501","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Junction-mediating and -regulatory protein"
"502","PGEN_.00g198770","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"503","PGEN_.00g198770","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Junction-mediating and -regulatory protein"
"504","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"505","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Junction-mediating and -regulatory protein"
"506","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"507","PGEN_.00g198770","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"508","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Junction-mediating and -regulatory protein"
"509","PGEN_.00g198770","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Junction-mediating and -regulatory protein"
"510","PGEN_.00g198770","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"511","PGEN_.00g198770","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Junction-mediating and -regulatory protein"
"512","PGEN_.00g198770","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"513","PGEN_.00g198770","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"514","PGEN_.00g198770","cell death",0.0146308955517195,"GO:0043065","positive regulation of apoptotic process","BP","Junction-mediating and -regulatory protein"
"515","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Junction-mediating and -regulatory protein"
"516","PGEN_.00g198770","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"517","PGEN_.00g198770","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Junction-mediating and -regulatory protein"
"518","PGEN_.00g210270","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","Toll-like receptor 4 (PmTLR4)"
"519","PGEN_.00g210270","immune system process",0.0279635694821863,"GO:0045087","innate immune response","BP","Toll-like receptor 4 (PmTLR4)"
"520","PGEN_.00g210270","response to stress",0.0279635694821863,"GO:0045087","innate immune response","BP","Toll-like receptor 4 (PmTLR4)"
"521","PGEN_.00g210270","response to stress",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Toll-like receptor 4 (PmTLR4)"
"522","PGEN_.00g210290","response to stress",0.0279635694821863,"GO:0045087","innate immune response","BP","Toll-like receptor 4 (PmTLR4)"
"523","PGEN_.00g210290","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","Toll-like receptor 4 (PmTLR4)"
"524","PGEN_.00g210290","response to stress",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Toll-like receptor 4 (PmTLR4)"
"525","PGEN_.00g210290","immune system process",0.0279635694821863,"GO:0045087","innate immune response","BP","Toll-like receptor 4 (PmTLR4)"
"526","PGEN_.00g220500","cell death",0.0146308955517195,"GO:0043065","positive regulation of apoptotic process","BP","Inhibitor of growth protein 3"
"527","PGEN_.00g223660","vesicle-mediated transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Sortilin"
"528","PGEN_.00g223660","transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Sortilin"
"529","PGEN_.00g223660","transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Sortilin"
"530","PGEN_.00g223660","vesicle-mediated transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Sortilin"
"531","PGEN_.00g223990","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"532","PGEN_.00g223990","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"533","PGEN_.00g223990","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"534","PGEN_.00g223990","cell death",0.0146308955517195,"GO:0043065","positive regulation of apoptotic process","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"535","PGEN_.00g223990","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"536","PGEN_.00g223990","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"537","PGEN_.00g223990","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"538","PGEN_.00g223990","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"539","PGEN_.00g224070","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"540","PGEN_.00g224070","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
"541","PGEN_.00g224070","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","FYVE, RhoGEF and PH domain-containing protein 4 (Actin filament-binding protein frabin) (FGD1-related F-actin-binding protein) (Zinc finger FYVE domain-containing protein 6)"
