"","substanceBXH","geneSymbol","moduleColor","Uniprot","HGNC","GO.terms","GO.description","GS.taocTAOC","p.GS.taocTAOC","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.green","p.MM.green","MM.yellow","p.MM.yellow","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.grey","p.MM.grey","MM.turquoise","p.MM.turquoise","MM.red","p.MM.red"
"PGEN_.00g284150","PGEN_.00g284150","PGEN_.00g284150","green","Q9GQQ0","SPIN_DROME","GO:0005765; GO:0006869; GO:0006897; GO:0007040; GO:0007619; GO:0008333; GO:0008347; GO:0008582; GO:0009267; GO:0010001; GO:0012501; GO:0016021; GO:0030514; GO:0031902; GO:0031982; GO:0035193; GO:0040011; GO:0043067; GO:0045476; GO:0045477; GO:0045924; GO:0048477; GO:0048488; GO:0051124; GO:0055085; GO:0098793","integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; presynapse [GO:0098793]; vesicle [GO:0031982]; cellular response to starvation [GO:0009267]; courtship behavior [GO:0007619]; endocytosis [GO:0006897]; endosome to lysosome transport [GO:0008333]; glial cell differentiation [GO:0010001]; glial cell migration [GO:0008347]; larval central nervous system remodeling [GO:0035193]; lipid transport [GO:0006869]; locomotion [GO:0040011]; lysosome organization [GO:0007040]; negative regulation of BMP signaling pathway [GO:0030514]; nurse cell apoptotic process [GO:0045476]; oogenesis [GO:0048477]; programmed cell death [GO:0012501]; regulation of female receptivity [GO:0045924]; regulation of nurse cell apoptotic process [GO:0045477]; regulation of programmed cell death [GO:0043067]; regulation of synaptic growth at neuromuscular junction [GO:0008582]; synaptic growth at neuromuscular junction [GO:0051124]; synaptic vesicle endocytosis [GO:0048488]; transmembrane transport [GO:0055085]",-0.371878936122486,0.027825781654551,0.776844747672947,4.0970538723594e-08,0.458930608943253,0.00555393854134795,0.804635575195962,5.71011936687282e-09,0.152214783249861,0.382710538117516,0.0354048279122104,0.839983980351309,0.29901054362234,0.0810029960034065,0.102349813456466,0.558508008578025,1.23862177364015e-06,0.999994365619986,-0.157325180768563,0.36674627208792
"PGEN_.00g126730","PGEN_.00g126730","PGEN_.00g126730","green",NA,NA,NA,NA,-0.370201915856101,0.0285938215224485,0.682383127671041,6.3278422656019e-06,0.586983542817738,0.000210147455288895,0.700492064162154,2.79977861699468e-06,0.195356604841806,0.260737413209708,-0.0253375365479338,0.885123045793798,0.308083018731136,0.0717768594307373,0.358145652743509,0.0346426159122232,0.27346486524219,0.111935638263175,-0.198780787692045,0.2523074391167
"PGEN_.00g046020","PGEN_.00g046020","PGEN_.00g046020","green","P86729","EPDR2_HALAI","GO:0005509; GO:0005576; GO:0007160","extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160]",-0.369853888712081,0.028755371569176,0.42464032125986,0.0110036534130392,0.212724416133922,0.21986358461144,0.697372557035412,3.23559320408187e-06,0.0629292084793281,0.719498011224762,-0.07975271390304,0.648810934049601,0.620851114964038,6.91066783798198e-05,-0.111004983025964,0.525538702367549,-0.118112348758694,0.499195371759919,-0.0804690678923883,0.645861802683615
"PGEN_.00g339710","PGEN_.00g339710","PGEN_.00g339710","green",NA,NA,NA,NA,-0.369717596856838,0.0288188404421984,0.65680083544491,1.82524918143423e-05,0.224130392386851,0.195541891749481,0.923655898188641,2.66482583525894e-15,0.031041189335769,0.85949642371662,-0.214578383490588,0.215775677519607,0.600792626549758,0.000135568095436971,0.011092955942777,0.94957119716277,-0.123914054643259,0.478198965770875,-0.247976344325273,0.150913036739222
"PGEN_.00g192880","PGEN_.00g192880","PGEN_.00g192880","green","Q8T5G8","CHS_MELAT","GO:0004100; GO:0005886; GO:0009792; GO:0016021","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; chitin synthase activity [GO:0004100]; embryo development ending in birth or egg hatching [GO:0009792]",-0.369549208636138,0.0288974148165789,0.628245352344519,5.32713419065236e-05,0.495522446763158,0.00247164455133586,0.687448225684711,5.06677141093264e-06,0.282392243882622,0.100252888205287,0.337264187746505,0.0475578392051956,0.444611412941023,0.00745102502742091,-0.153256459395884,0.379423958125368,-0.138461987213908,0.427641125566611,0.26734552448213,0.120516149242266
"PGEN_.00g112080","PGEN_.00g112080","PGEN_.00g112080","green","Q6ZSM3","MOT12_HUMAN","GO:0005308; GO:0005886; GO:0005887; GO:0008028; GO:0015293; GO:0015718; GO:0015881","integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; creatine transmembrane transporter activity [GO:0005308]; monocarboxylic acid transmembrane transporter activity [GO:0008028]; symporter activity [GO:0015293]; creatine transmembrane transport [GO:0015881]; monocarboxylic acid transport [GO:0015718]",-0.365828021067748,0.0306791917822155,0.546119817211158,0.000689544848389366,0.56272946338237,0.000433378467188829,0.675174206332641,8.61833087635326e-06,0.187151268310584,0.28168644586764,0.0940300780787923,0.59107466046632,0.48098039344636,0.00344584982648505,0.435343074857793,0.0089540478812323,0.372318776918706,0.0276271758770648,-0.0978652247162662,0.575959044638172
"PGEN_.00g331770","PGEN_.00g331770","PGEN_.00g331770","green","A1L2P7","EFTS_XENLA","GO:0003746; GO:0005739","mitochondrion [GO:0005739]; translation elongation factor activity [GO:0003746]",-0.361767712309003,0.0327249412881472,0.617185689484133,7.84317965965311e-05,0.50115235594376,0.0021647829173451,0.642799377068065,3.12840677910491e-05,0.107572355472553,0.538499861737813,0.0104186347362804,0.952633126669062,0.294205452490108,0.0862478024834771,0.290866992186902,0.0900430735341762,0.235857216219947,0.172564855749784,-0.202298373358488,0.243838244010637
"PGEN_.00g151510","PGEN_.00g151510","PGEN_.00g151510","green","Q6ZP65","BICL1_HUMAN","GO:0005623; GO:0005737; GO:0005813; GO:0017137; GO:0031175; GO:0034452; GO:0047496; GO:0055107","cell [GO:0005623]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; dynactin binding [GO:0034452]; Rab GTPase binding [GO:0017137]; Golgi to secretory granule transport [GO:0055107]; neuron projection development [GO:0031175]; vesicle transport along microtubule [GO:0047496]",-0.358411571300088,0.0344987842327517,0.584494772247433,0.000226947268104412,0.485649007772323,0.00310202181150883,0.604595048172026,0.000119726766833457,0.0994532663958984,0.569751431298215,0.0733376268937992,0.675450883069022,0.243099536536606,0.159374937998228,0.252055881678284,0.144089263771183,0.240737812280803,0.163593632722305,0.0588141697974795,0.737169926802021
"PGEN_.00g057120","PGEN_.00g057120","PGEN_.00g057120","green","Q13231","CHIT1_HUMAN","GO:0000272; GO:0004553; GO:0004568; GO:0005576; GO:0005615; GO:0005737; GO:0005764; GO:0006032; GO:0006955; GO:0008061; GO:0008843; GO:0009617; GO:0035580; GO:0043312; GO:0044245; GO:1904724","cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724]; chitin binding [GO:0008061]; chitinase activity [GO:0004568]; endochitinase activity [GO:0008843]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; chitin catabolic process [GO:0006032]; immune response [GO:0006955]; neutrophil degranulation [GO:0043312]; polysaccharide catabolic process [GO:0000272]; polysaccharide digestion [GO:0044245]; response to bacterium [GO:0009617]",-0.357963134612066,0.034741619775536,0.372237786170039,0.0276636586383497,0.0559461120390113,0.749566196596166,0.766205519446228,8.10296394201027e-08,-0.149435039391419,0.391561928707088,-0.385914087382109,0.0220394301579418,0.678075488101115,7.61853507926224e-06,0.166695819530078,0.338522222235805,0.0061352573377668,0.972096688200869,-0.254750261746856,0.139707859081132
"PGEN_.00g345680","PGEN_.00g345680","PGEN_.00g345680","green","Q28944","CATL1_PIG","GO:0004175; GO:0004197; GO:0005615; GO:0005764; GO:0051603","extracellular space [GO:0005615]; lysosome [GO:0005764]; cysteine-type endopeptidase activity [GO:0004197]; endopeptidase activity [GO:0004175]; proteolysis involved in cellular protein catabolic process [GO:0051603]",-0.35751297954919,0.034986783821394,0.461184538429743,0.00529690338713044,0.116927591670614,0.503539664082672,0.758205737890363,1.32237643578913e-07,-0.00394415791419058,0.982059819259893,-0.0655404627147452,0.708357104461303,0.689388791900494,4.64774732535229e-06,-0.131825533876475,0.450326769696843,-0.229111406328842,0.185534363699066,-0.20140512158757,0.245970629152741
"PGEN_.00g038510","PGEN_.00g038510","PGEN_.00g038510","green","A9KET6","TDH_COXBN","GO:0005737; GO:0008270; GO:0008743; GO:0019518","cytoplasm [GO:0005737]; L-threonine 3-dehydrogenase activity [GO:0008743]; zinc ion binding [GO:0008270]; L-threonine catabolic process to glycine [GO:0019518]",-0.356561866104741,0.0355094124478825,0.438015765469448,0.00849624864693869,0.272439473205198,0.113340429461045,0.795716722354523,1.11037957427328e-08,-0.126640842236742,0.46849229039218,-0.150069110015738,0.389532533575439,0.737260741121631,4.38346718348296e-07,0.293423230089023,0.0871258066370401,0.158223456863659,0.363981691716985,-0.153012051324491,0.38019359660922
"PGEN_.00g275220","PGEN_.00g275220","PGEN_.00g275220","green","Q9V0D5","MDH_PYRAB","GO:0005737; GO:0006099; GO:0030060","cytoplasm [GO:0005737]; L-malate dehydrogenase activity [GO:0030060]; tricarboxylic acid cycle [GO:0006099]",-0.352964102140735,0.0375440952059798,0.531539283830606,0.0010167419713197,0.480806636680955,0.00345926028867001,0.636734562009116,3.9182837257164e-05,0.12579151968231,0.471504458161433,0.29372416683741,0.086787210248822,0.374979431260956,0.0264504849809643,-0.0395913213408728,0.821351252376045,-0.0125854461536518,0.942796746812946,0.117050276853192,0.503088917654926
"PGEN_.00g039290","PGEN_.00g039290","PGEN_.00g039290","green","Q91XV4","DCXR_MESAU","GO:0001669; GO:0005881; GO:0005902; GO:0005903; GO:0005997; GO:0006006; GO:0006739; GO:0016020; GO:0016655; GO:0042732; GO:0042802; GO:0044105; GO:0050038; GO:0051289","acrosomal vesicle [GO:0001669]; brush border [GO:0005903]; cytoplasmic microtubule [GO:0005881]; membrane [GO:0016020]; microvillus [GO:0005902]; identical protein binding [GO:0042802]; L-xylulose reductase (NAD+) activity [GO:0044105]; L-xylulose reductase (NADP+) activity [GO:0050038]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; D-xylose metabolic process [GO:0042732]; glucose metabolic process [GO:0006006]; NADP metabolic process [GO:0006739]; protein homotetramerization [GO:0051289]; xylulose metabolic process [GO:0005997]",-0.352710075178223,0.0376912599392952,0.562455179918433,0.00043680184780834,0.421623432649433,0.0116485439022595,0.832761152525327,5.4935421096955e-10,-0.0451926556353505,0.796572801062368,0.0359147134457324,0.83770985426317,0.584187039020311,0.000229105831181485,0.191072835880356,0.271542334370573,0.120413568335242,0.490811804997173,-0.156813103135728,0.368327839789604
"PGEN_.00g122870","PGEN_.00g122870","PGEN_.00g122870","green","Q9JHA8","VWA7_MOUSE","GO:0005576","extracellular region [GO:0005576]",-0.352363667725605,0.0378926969594788,0.516651076566542,0.00148523962687779,0.181688487526509,0.296220692256978,0.911860613700491,2.60805436884366e-14,-0.00586910861800003,0.973306699008549,-0.203473441741403,0.241052013214846,0.786271961568038,2.16921127006395e-08,0.0237253700604788,0.892388514859288,-0.123602797479577,0.479313587220927,-0.165792304777127,0.341184066024291
"PGEN_.00g199810","PGEN_.00g199810","PGEN_.00g199810","green","P28840","NEC1_RAT","GO:0004175; GO:0004252; GO:0005615; GO:0005791; GO:0005802; GO:0006508; GO:0009749; GO:0010035; GO:0010157; GO:0014070; GO:0016020; GO:0016485; GO:0016486; GO:0016540; GO:0021983; GO:0022008; GO:0030133; GO:0030141; GO:0030425; GO:0031016; GO:0031667; GO:0032496; GO:0034774; GO:0042493; GO:0042802; GO:0043005; GO:0043025; GO:0043043; GO:0043204; GO:0043278; GO:0043434; GO:0043559; GO:0043679; GO:0044877; GO:0048471; GO:0048678; GO:0050714; GO:0051087; GO:0051384; GO:0051592; GO:0070542; GO:0070555","axon terminus [GO:0043679]; dendrite [GO:0030425]; extracellular space [GO:0005615]; membrane [GO:0016020]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; rough endoplasmic reticulum [GO:0005791]; secretory granule [GO:0030141]; secretory granule lumen [GO:0034774]; trans-Golgi network [GO:0005802]; transport vesicle [GO:0030133]; chaperone binding [GO:0051087]; endopeptidase activity [GO:0004175]; identical protein binding [GO:0042802]; insulin binding [GO:0043559]; protein-containing complex binding [GO:0044877]; serine-type endopeptidase activity [GO:0004252]; neurogenesis [GO:0022008]; pancreas development [GO:0031016]; peptide biosynthetic process [GO:0043043]; peptide hormone processing [GO:0016486]; pituitary gland development [GO:0021983]; positive regulation of protein secretion [GO:0050714]; protein autoprocessing [GO:0016540]; protein processing [GO:0016485]; proteolysis [GO:0006508]; response to axon injury [GO:0048678]; response to calcium ion [GO:0051592]; response to chlorate [GO:0010157]; response to drug [GO:0042493]; response to fatty acid [GO:0070542]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to inorganic substance [GO:0010035]; response to interleukin-1 [GO:0070555]; response to lipopolysaccharide [GO:0032496]; response to morphine [GO:0043278]; response to nutrient levels [GO:0031667]; response to organic cyclic compound [GO:0014070]; response to peptide hormone [GO:0043434]",-0.35090155992019,0.0387525580852296,0.525751266066856,0.00118055579277388,0.155158368243998,0.373466151761442,0.932305283054926,3.91191979109901e-16,-0.0348302491015709,0.842548169653654,-0.259939268398967,0.13154666083981,0.7978924099452,9.46964328742671e-09,0.0351118330092113,0.841291336441122,-0.116470250664919,0.505221729128799,-0.206064257990585,0.234984644958314
"PGEN_.00g345620","PGEN_.00g345620","PGEN_.00g345620","green","Q66PG1","LARG2_DANRE","GO:0000139; GO:0005794; GO:0006486; GO:0015020; GO:0016021; GO:0016757; GO:0035269; GO:0042285; GO:0046872","Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; glucuronosyltransferase activity [GO:0015020]; metal ion binding [GO:0046872]; transferase activity, transferring glycosyl groups [GO:0016757]; xylosyltransferase activity [GO:0042285]; protein glycosylation [GO:0006486]; protein O-linked mannosylation [GO:0035269]",-0.348620935511962,0.0401252822037407,0.407265853653959,0.0151728513780637,0.232012765444871,0.179874482843292,0.722657686975643,9.47945542319675e-07,-0.145543767321334,0.404149652856907,-0.10736068405035,0.539304080174192,0.640252586747204,3.4406221129393e-05,0.280356186630441,0.102832012171124,0.182848636200691,0.293094706259256,-0.262664561305409,0.127404193618136
"PGEN_.00g159750","PGEN_.00g159750","PGEN_.00g159750","green","P83553","DERM_BIOGL","GO:0005576; GO:0007155","extracellular region [GO:0005576]; cell adhesion [GO:0007155]",-0.348092606411808,0.0404488314981401,0.667932044611219,1.16562063675502e-05,0.243025337810666,0.159506271458226,0.960814849017542,5.85376862713042e-20,0.034672174449108,0.843253894458685,-0.164972392798514,0.343610634786482,0.653259398944949,2.09717024291129e-05,-0.0260511298169583,0.881910034507688,-0.164227806514661,0.345823355731603,-0.240551120919984,0.163930505166649
"PGEN_.00g162660","PGEN_.00g162660","PGEN_.00g162660","green","Q3T001","H17B6_BOVIN","GO:0004303; GO:0004745; GO:0005789; GO:0008202; GO:0047035","endoplasmic reticulum membrane [GO:0005789]; estradiol 17-beta-dehydrogenase activity [GO:0004303]; retinol dehydrogenase activity [GO:0004745]; testosterone dehydrogenase (NAD+) activity [GO:0047035]; steroid metabolic process [GO:0008202]",-0.345470813155732,0.0420857604353774,0.66920502253333,1.10602686282802e-05,0.314532575623914,0.0657331452429201,0.768336471390938,7.08878711584346e-08,0.17562202610148,0.312911688509306,-0.0900516469386133,0.606936115519866,0.469633605975637,0.00442237890230335,0.0777359700649826,0.657141722717101,-0.0879042159138253,0.615572227677901,-0.218952106686823,0.206339542809112
"PGEN_.00g211890","PGEN_.00g211890","PGEN_.00g211890","green","D3YXG0","HMCN1_MOUSE","GO:0005509; GO:0005576; GO:0005604; GO:0005913; GO:0005938; GO:0007049; GO:0007156; GO:0007157; GO:0009617; GO:0030054; GO:0032154; GO:0038023; GO:0042803; GO:0050839; GO:0051301; GO:0062023","basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cell-cell adherens junction [GO:0005913]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; cell adhesion molecule binding [GO:0050839]; protein homodimerization activity [GO:0042803]; signaling receptor activity [GO:0038023]; cell cycle [GO:0007049]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]",-0.344920193948744,0.0424362408670675,0.392648638674292,0.0196398910291966,0.0640252992120602,0.714814466933659,0.850525734750876,9.9035936628059e-11,-0.123111747371663,0.481074798510825,-0.290348593858738,0.0906437243713608,0.810648156257232,3.57691741629514e-09,0.0596462354580416,0.733585601947954,-0.0868571247986944,0.619801796811744,-0.323882242282404,0.0576902751553886
"PGEN_.00g297720","PGEN_.00g297720","PGEN_.00g297720","green",NA,NA,NA,NA,-0.344099672645017,0.0429628829322852,0.601204132957153,0.000133767349817993,0.288304303006202,0.0930423723797815,0.86178282211406,2.97093955189122e-11,0.167550965636944,0.336014623927005,-0.128560914471258,0.461720264830844,0.646748867153964,2.69468544414637e-05,-0.0380163760123533,0.828350122895152,-0.172029773709894,0.323068096463361,-0.0441029913601902,0.801378618025375
"PGEN_.00g228930","PGEN_.00g228930","PGEN_.00g228930","green",NA,NA,NA,NA,-0.339698470678062,0.0458783300320692,0.594968526844768,0.000163495105178477,0.578316939865758,0.000273953517497015,0.628721776401904,5.23734857697901e-05,0.00851822180051845,0.96126589054679,0.192172572052774,0.268740995818804,0.188439191808194,0.278328236297886,0.338054940873449,0.0470069479400176,0.33753600946056,0.0473678894121129,-0.141412700694204,0.417762330214373
"PGEN_.00g158010","PGEN_.00g158010","PGEN_.00g158010","green","Q9QYW0","AATF_RAT","GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005794; GO:0006915; GO:0006974; GO:0007155; GO:0007346; GO:0019901; GO:0032929; GO:0040016; GO:0042254; GO:0042985; GO:0043066; GO:0043522; GO:0044798; GO:0045893; GO:0045944; GO:0048156; GO:2000378; GO:2001234","cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; nuclear transcription factor complex [GO:0044798]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; leucine zipper domain binding [GO:0043522]; protein kinase binding [GO:0019901]; tau protein binding [GO:0048156]; apoptotic process [GO:0006915]; cell adhesion [GO:0007155]; cellular response to DNA damage stimulus [GO:0006974]; embryonic cleavage [GO:0040016]; negative regulation of amyloid precursor protein biosynthetic process [GO:0042985]; negative regulation of apoptotic process [GO:0043066]; negative regulation of apoptotic signaling pathway [GO:2001234]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; negative regulation of superoxide anion generation [GO:0032929]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of mitotic cell cycle [GO:0007346]; ribosome biogenesis [GO:0042254]",-0.336040288593026,0.0484206805449891,0.565017972922605,0.00040573260451875,0.458318782638796,0.00562553448292352,0.60068820666028,0.000136028482198202,0.0831644706415376,0.634812997593808,0.105481336222932,0.546469479197187,0.249216757265808,0.148813845836655,0.206345478624036,0.234332323004481,0.156156085270597,0.370362978576154,-0.105818073056329,0.545182300794057
"PGEN_.00g005400","PGEN_.00g005400","PGEN_.00g005400","green",NA,NA,NA,NA,-0.332929103847336,0.0506705635466742,0.250410010003845,0.146814604873536,0.0708693855830462,0.68580716826739,0.595102040246147,0.000162801138750797,-0.0955518523967419,0.585056025256898,-0.324074612663628,0.0575333876435599,0.543028368528123,0.000749823763805207,0.332055042170167,0.0513174487449887,0.168976806970646,0.33185897014119,-0.388491210915301,0.0210939750360149
"PGEN_.00g052840","PGEN_.00g052840","PGEN_.00g052840","green","A2ASQ1","AGRIN_MOUSE","GO:0001932; GO:0001934; GO:0002162; GO:0005509; GO:0005576; GO:0005604; GO:0005615; GO:0005796; GO:0005829; GO:0005886; GO:0007009; GO:0007268; GO:0007416; GO:0007528; GO:0008045; GO:0009887; GO:0009888; GO:0009986; GO:0016021; GO:0016358; GO:0030054; GO:0030548; GO:0032092; GO:0033691; GO:0035374; GO:0036122; GO:0042030; GO:0042383; GO:0043083; GO:0043087; GO:0043113; GO:0043395; GO:0043525; GO:0043547; GO:0044295; GO:0044325; GO:0045202; GO:0045213; GO:0045887; GO:0045944; GO:0050431; GO:0050731; GO:0050807; GO:0051290; GO:0051491; GO:0055117; GO:0061098; GO:0062023; GO:0070507; GO:0071340; GO:0086036; GO:0098978; GO:1902667; GO:1903277; GO:1903407; GO:2000541","axonal growth cone [GO:0044295]; basement membrane [GO:0005604]; cell junction [GO:0030054]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; Golgi lumen [GO:0005796]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; synapse [GO:0045202]; synaptic cleft [GO:0043083]; acetylcholine receptor regulator activity [GO:0030548]; ATPase inhibitor activity [GO:0042030]; BMP binding [GO:0036122]; calcium ion binding [GO:0005509]; chondroitin sulfate binding [GO:0035374]; dystroglycan binding [GO:0002162]; heparan sulfate proteoglycan binding [GO:0043395]; ion channel binding [GO:0044325]; sialic acid binding [GO:0033691]; transforming growth factor beta binding [GO:0050431]; animal organ morphogenesis [GO:0009887]; chemical synaptic transmission [GO:0007268]; dendrite development [GO:0016358]; motor neuron axon guidance [GO:0008045]; negative regulation of sodium ion export across plasma membrane [GO:1903277]; negative regulation of sodium:potassium-exchanging ATPase activity [GO:1903407]; neuromuscular junction development [GO:0007528]; neurotransmitter receptor metabolic process [GO:0045213]; plasma membrane organization [GO:0007009]; positive regulation of filopodium assembly [GO:0051491]; positive regulation of GTPase activity [GO:0043547]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of protein binding [GO:0032092]; positive regulation of protein geranylgeranylation [GO:2000541]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of protein tyrosine kinase activity [GO:0061098]; positive regulation of synaptic growth at neuromuscular junction [GO:0045887]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein heterotetramerization [GO:0051290]; receptor clustering [GO:0043113]; regulation of axon guidance [GO:1902667]; regulation of cardiac muscle cell membrane potential [GO:0086036]; regulation of cardiac muscle contraction [GO:0055117]; regulation of GTPase activity [GO:0043087]; regulation of microtubule cytoskeleton organization [GO:0070507]; regulation of protein phosphorylation [GO:0001932]; regulation of synapse organization [GO:0050807]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse assembly [GO:0007416]; tissue development [GO:0009888]",-0.329989183677258,0.0528725866794595,0.542520324290803,0.000760163815397672,0.179505754585707,0.302159450531807,0.870064978785546,1.14303422530628e-11,-0.0367325840935431,0.834064798767343,-0.225270936630446,0.193217763234192,0.648778681662756,2.49366403838185e-05,0.115106448981239,0.51025439228712,-0.0387863602136381,0.82492674540564,-0.240724593874772,0.163617468097527
"PGEN_.00g171900","PGEN_.00g171900","PGEN_.00g171900","green","P86952","TYRO_PINMA","GO:0005576; GO:0016491; GO:0046872","extracellular region [GO:0005576]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]",-0.325397087160606,0.0564639791784338,0.520598711910331,0.00134549366087172,0.107840281607374,0.537482734084387,0.865580869902668,1.93224422783532e-11,-0.0733020999964722,0.675599538070685,-0.303017712443914,0.0768208889880624,0.669914140677243,1.07404443792051e-05,0.129269815047115,0.459233243348706,-0.0743812240028336,0.6710895714695,-0.387726956515685,0.0213707710329542
"PGEN_.00g078550","PGEN_.00g078550","PGEN_.00g078550","green","A6NMZ7","CO6A6_HUMAN","GO:0005576; GO:0005581; GO:0007155; GO:0031012; GO:0062023","collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; cell adhesion [GO:0007155]",-0.32467051421336,0.0570495462826955,0.45998581606063,0.00543229892820656,0.14588854228262,0.403025122480557,0.852387825182094,8.17130211080015e-11,-0.0739674357515615,0.672817585680224,-0.247499787830629,0.151725223410491,0.730438687390269,6.32356329270151e-07,0.053290463181696,0.761099749776072,-0.043112625981416,0.805752722461103,-0.189078146447108,0.276671872074884
"PGEN_.00g344910","PGEN_.00g344910","PGEN_.00g344910","green","D3YXG0","HMCN1_MOUSE","GO:0005509; GO:0005576; GO:0005604; GO:0005913; GO:0005938; GO:0007049; GO:0007156; GO:0007157; GO:0009617; GO:0030054; GO:0032154; GO:0038023; GO:0042803; GO:0050839; GO:0051301; GO:0062023","basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cell-cell adherens junction [GO:0005913]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; cell adhesion molecule binding [GO:0050839]; protein homodimerization activity [GO:0042803]; signaling receptor activity [GO:0038023]; cell cycle [GO:0007049]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]",-0.324427704665743,0.0572463040336288,0.371636656276202,0.0279356810495464,0.148000785938228,0.396174888754345,0.608286057899772,0.000105960793586138,-0.0543910017232114,0.75631377841748,-0.336465907922087,0.0481192111888425,0.456782345700337,0.00580883689183912,0.344110494219906,0.0429559031163961,0.158379289686119,0.36350336096744,-0.388613055253566,0.0210501221687547
"PGEN_.00g315340","PGEN_.00g315340","PGEN_.00g315340","green",NA,NA,NA,NA,-0.323484114981862,0.0580160445866317,0.595228427251548,0.000162146647335959,0.465986772425773,0.00478321205683781,0.688368830898418,4.86387190107363e-06,0.149467577059468,0.391457640518075,-0.131436644303379,0.451675966495927,0.380319976365569,0.02421301729785,0.334103201303643,0.0498118932287904,0.271702528728005,0.114358196572199,-0.19665897879938,0.257509484440185
"PGEN_.00g269720","PGEN_.00g269720","PGEN_.00g269720","green","O02695","PTPR2_MACNE","GO:0004725; GO:0005623; GO:0006629; GO:0007269; GO:0016021; GO:0030054; GO:0030667; GO:0030672; GO:0035773","cell [GO:0005623]; cell junction [GO:0030054]; integral component of membrane [GO:0016021]; secretory granule membrane [GO:0030667]; synaptic vesicle membrane [GO:0030672]; protein tyrosine phosphatase activity [GO:0004725]; insulin secretion involved in cellular response to glucose stimulus [GO:0035773]; lipid metabolic process [GO:0006629]; neurotransmitter secretion [GO:0007269]",-0.322712775370115,0.0586513431059573,0.615818408974993,8.2190626671713e-05,0.554118766419215,0.00055302213053872,0.662966681737144,1.4270181976184e-05,0.0187560796033959,0.914835104931394,-0.0766039654679245,0.661835768670497,0.246723761216554,0.153054577187435,0.512884424031569,0.00163030001124732,0.469964970851178,0.00439078969544667,-0.132019860048253,0.449653399582815
