"","substanceBXH","geneSymbol","moduleColor","Uniprot","HGNC","GO.terms","GO.description","GS.taocTAOC","p.GS.taocTAOC","MM.pink","p.MM.pink","MM.blue","p.MM.blue","MM.green","p.MM.green","MM.yellow","p.MM.yellow","MM.black","p.MM.black","MM.brown","p.MM.brown","MM.grey","p.MM.grey","MM.turquoise","p.MM.turquoise","MM.red","p.MM.red"
"PGEN_.00g049680","PGEN_.00g049680","PGEN_.00g049680","blue","Q460N5","PAR14_HUMAN","GO:0003950; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006471; GO:0010629; GO:0016020; GO:0019899; GO:0042531; GO:0042532; GO:0045087; GO:0060336; GO:0070212; GO:0070403; GO:0140289; GO:1902216; GO:1990404","cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; enzyme binding [GO:0019899]; NAD+ ADP-ribosyltransferase activity [GO:0003950]; NAD+ binding [GO:0070403]; protein ADP-ribosylase activity [GO:1990404]; innate immune response [GO:0045087]; negative regulation of gene expression [GO:0010629]; negative regulation of interferon-gamma-mediated signaling pathway [GO:0060336]; negative regulation of tyrosine phosphorylation of STAT protein [GO:0042532]; positive regulation of interleukin-4-mediated signaling pathway [GO:1902216]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; protein ADP-ribosylation [GO:0006471]; protein mono-ADP-ribosylation [GO:0140289]; protein poly-ADP-ribosylation [GO:0070212]",-0.364922525601856,0.031126096975518,0.353068828916413,0.0374835600057522,0.604852077615158,0.00011871853794939,0.124867699138521,0.474792364450618,0.31151061422396,0.0685131167168602,0.29456130520211,0.0858506386874993,-0.174242498788605,0.316788059821845,0.53867605216367,0.000842581882078136,0.529841011791571,0.00106258949578531,-0.127749116917848,0.464577064420659
"PGEN_.00g179670","PGEN_.00g179670","PGEN_.00g179670","blue",NA,NA,NA,NA,-0.364184803986127,0.0314941228799104,0.438001176583586,0.00849869232148933,0.589219937012335,0.000196009858906983,0.368978123529032,0.0291652085986009,0.0401513909634708,0.818865605545239,0.262555827568321,0.127567593323326,0.0452553897920743,0.796296342585318,0.38008554902775,0.0243078373111734,0.430821174011302,0.00977642859937868,0.110311564524477,0.528144640593997
"PGEN_.00g142480","PGEN_.00g142480","PGEN_.00g142480","blue","Q5ZLA6","MYO1C_CHICK","GO:0001726; GO:0003774; GO:0003779; GO:0005524; GO:0016459; GO:0031410; GO:0060171","cytoplasmic vesicle [GO:0031410]; myosin complex [GO:0016459]; ruffle [GO:0001726]; stereocilium membrane [GO:0060171]; actin binding [GO:0003779]; ATP binding [GO:0005524]; motor activity [GO:0003774]",-0.364144267790873,0.0315144477930037,0.339404120373646,0.0460788455126352,0.56215685459156,0.000440552588331137,-0.0454965472419134,0.795233831079859,0.514034311844002,0.00158475241098821,0.12733440024833,0.466040106354631,-0.290564433127645,0.0903932663156543,0.308449845951686,0.0714218724564093,0.389121537419256,0.020867931492418,0.0350404149001165,0.841610070588968
"PGEN_.00g082680","PGEN_.00g082680","PGEN_.00g082680","blue","O08623","SQSTM_RAT","GO:0000122; GO:0000407; GO:0000423; GO:0000932; GO:0001934; GO:0002376; GO:0002931; GO:0005080; GO:0005737; GO:0005739; GO:0005770; GO:0005776; GO:0005783; GO:0005829; GO:0006914; GO:0006915; GO:0007005; GO:0007032; GO:0008270; GO:0016234; GO:0016235; GO:0016236; GO:0016605; GO:0019899; GO:0019901; GO:0030017; GO:0030154; GO:0031397; GO:0031625; GO:0035255; GO:0035973; GO:0042169; GO:0042802; GO:0043122; GO:0043130; GO:0044753; GO:0044754; GO:0044877; GO:0061635; GO:0061912; GO:0070530; GO:0097225; GO:0097413; GO:0098780; GO:1900273; GO:1903078; GO:1905719","aggresome [GO:0016235]; amphisome [GO:0044753]; autolysosome [GO:0044754]; autophagosome [GO:0005776]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; inclusion body [GO:0016234]; late endosome [GO:0005770]; Lewy body [GO:0097413]; mitochondrion [GO:0005739]; P-body [GO:0000932]; phagophore assembly site [GO:0000407]; PML body [GO:0016605]; sarcomere [GO:0030017]; sperm midpiece [GO:0097225]; enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; ionotropic glutamate receptor binding [GO:0035255]; K63-linked polyubiquitin modification-dependent protein binding [GO:0070530]; protein kinase binding [GO:0019901]; protein kinase C binding [GO:0005080]; protein-containing complex binding [GO:0044877]; SH2 domain binding [GO:0042169]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]; aggrephagy [GO:0035973]; apoptotic process [GO:0006915]; autophagy [GO:0006914]; cell differentiation [GO:0030154]; endosome organization [GO:0007032]; immune system process [GO:0002376]; macroautophagy [GO:0016236]; mitochondrion organization [GO:0007005]; mitophagy [GO:0000423]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of protein localization to plasma membrane [GO:1903078]; positive regulation of protein phosphorylation [GO:0001934]; protein localization to perinuclear region of cytoplasm [GO:1905719]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of protein complex stability [GO:0061635]; response to ischemia [GO:0002931]; response to mitochondrial depolarisation [GO:0098780]; selective autophagy [GO:0061912]",-0.363995885732457,0.0315889383085878,0.453371582031828,0.0062341812917054,0.825573748440316,1.03919454186124e-09,0.119822036998359,0.492959895817593,0.291495980780516,0.0893183924689464,0.38533874244842,0.0222552325642776,-0.271570417539902,0.114541373221511,0.55304477767313,0.000569833254075852,0.685368237902116,5.55391430431362e-06,0.0920172969823298,0.599076646629958
"PGEN_.00g048970","PGEN_.00g048970","PGEN_.00g048970","blue","Q9D8I1","MZB1_MOUSE","GO:0002642; GO:0005576; GO:0005737; GO:0005788; GO:0008284; GO:0030888; GO:0033622; GO:0034663; GO:0042127; GO:0046626","cytoplasm [GO:0005737]; endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; integrin activation [GO:0033622]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of immunoglobulin biosynthetic process [GO:0002642]; regulation of B cell proliferation [GO:0030888]; regulation of cell population proliferation [GO:0042127]; regulation of insulin receptor signaling pathway [GO:0046626]",-0.363183227091125,0.0319994655556644,0.315169476446937,0.0651587193760084,0.660456980166745,1.57845250324003e-05,0.165176644031186,0.343005162722889,0.369977734690141,0.0286977980875902,0.195085545166568,0.261412574168288,-0.035486448981824,0.839619858373516,0.59979761077433,0.000140012498752805,0.636910809079498,3.89299684369952e-05,-0.110060989889494,0.529087867748344
"PGEN_.00g254360","PGEN_.00g254360","PGEN_.00g254360","blue",NA,NA,NA,NA,-0.362972587074721,0.0321065821564823,0.733667909672028,5.32387510614525e-07,0.631620788252551,4.71983238932532e-05,0.32746631457147,0.0548224314923081,0.663399416238331,1.40228331367682e-05,0.180953534065103,0.298211969092201,-0.241851329309612,0.161594693394067,0.0545333941637984,0.7556951954247,0.0704023952078078,0.687772991744772,0.113050316115103,0.51788885247474
"PGEN_.00g229670","PGEN_.00g229670","PGEN_.00g229670","blue","P68372","TBB4B_MOUSE","GO:0000226; GO:0000278; GO:0003725; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017; GO:0043209; GO:0045298","cytoplasm [GO:0005737]; microtubule [GO:0005874]; myelin sheath [GO:0043209]; tubulin complex [GO:0045298]; double-stranded RNA binding [GO:0003725]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; microtubule cytoskeleton organization [GO:0000226]; microtubule-based process [GO:0007017]; mitotic cell cycle [GO:0000278]",-0.36294892339452,0.03211863411328,0.549485732425808,0.000628830844324087,0.655510451525262,1.92038366323309e-05,0.183456089885869,0.291466394907404,0.631707464750847,4.70509678141741e-05,0.42368291971977,0.0112049484772196,-0.141522042014727,0.417398744764571,0.0510866953602928,0.770709482795937,0.110536830527317,0.527297379684371,0.174503628541545,0.316052009054908
"PGEN_.00g089060","PGEN_.00g089060","PGEN_.00g089060","blue",NA,NA,NA,NA,-0.3627340539503,0.0322282367825019,0.292850304084409,0.0877732384312916,0.663561993881883,1.39309155174306e-05,0.120580931239027,0.490204914178123,0.118963020064772,0.496087867673811,0.378084990680346,0.0251295624358445,-0.109991333410466,0.529350217702081,0.585540040727357,0.000219750473408214,0.655184441279213,1.94512004302248e-05,0.155055867906796,0.373785822837801
"PGEN_.00g246370","PGEN_.00g246370","PGEN_.00g246370","blue","P38673","ACTZ_NEUCR","GO:0000132; GO:0005524; GO:0005623; GO:0005813; GO:0005869; GO:0030473; GO:0099738","cell [GO:0005623]; cell cortex region [GO:0099738]; centrosome [GO:0005813]; dynactin complex [GO:0005869]; ATP binding [GO:0005524]; establishment of mitotic spindle orientation [GO:0000132]; nuclear migration along microtubule [GO:0030473]",-0.362178725817898,0.0325129198512615,0.286770201662758,0.0948740719843133,0.547065332266554,0.000671986466040543,0.0599599763097196,0.732235519012134,0.426096448545921,0.0107033761099722,0.410652097609166,0.0142699079649501,-0.0800006729662197,0.647789523178823,0.240160556127249,0.164636865543467,0.287663809240383,0.0938037952667135,0.125271452634829,0.47335391829733
"PGEN_.00g322910","PGEN_.00g322910","PGEN_.00g322910","blue","Q9WV70","NOC2L_MOUSE","GO:0000122; GO:0002039; GO:0002903; GO:0003682; GO:0003714; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006915; GO:0030690; GO:0030691; GO:0031491; GO:0031493; GO:0031497; GO:0034644; GO:0035067; GO:0042273; GO:0042393; GO:0070491; GO:2001243","cytosol [GO:0005829]; Noc1p-Noc2p complex [GO:0030690]; Noc2p-Noc3p complex [GO:0030691]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; histone binding [GO:0042393]; nucleosomal histone binding [GO:0031493]; nucleosome binding [GO:0031491]; p53 binding [GO:0002039]; repressing transcription factor binding [GO:0070491]; transcription corepressor activity [GO:0003714]; apoptotic process [GO:0006915]; cellular response to UV [GO:0034644]; chromatin assembly [GO:0031497]; negative regulation of B cell apoptotic process [GO:0002903]; negative regulation of histone acetylation [GO:0035067]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]; negative regulation of transcription by RNA polymerase II [GO:0000122]; ribosomal large subunit biogenesis [GO:0042273]",-0.36203225753202,0.0325883465295239,0.603076182670367,0.000125843302134378,0.599684514777099,0.000140525845899921,0.46355668186776,0.00503751351148842,0.381219825047636,0.0238518850937837,0.0972917661770858,0.578208136569491,0.0678541487112597,0.698535174300783,0.229249253222468,0.185262648165375,0.228309782407615,0.187120046587309,-0.057158112690374,0.74431997617149
"PGEN_.00g106760","PGEN_.00g106760","PGEN_.00g106760","blue","Q7Z3B3","KANL1_HUMAN","GO:0000123; GO:0000777; GO:0005634; GO:0005654; GO:0035035; GO:0043981; GO:0043982; GO:0043984; GO:0044545; GO:0071339","condensed chromosome kinetochore [GO:0000777]; histone acetyltransferase complex [GO:0000123]; MLL1 complex [GO:0071339]; NSL complex [GO:0044545]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; histone acetyltransferase binding [GO:0035035]; histone H4-K16 acetylation [GO:0043984]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]",-0.36162266424604,0.0328000332984334,0.387576044735087,0.0214257828737258,0.769636552281643,6.52892426257919e-08,0.239447117075904,0.165932801682791,0.124762346386984,0.475168079178978,0.276870546539875,0.107363744450176,-0.0409599301004154,0.815280291623505,0.67923924669781,7.24808890145743e-06,0.781262285757352,3.05308987912994e-08,-0.00435956425177569,0.980170678116543
"PGEN_.00g339920","PGEN_.00g339920","PGEN_.00g339920","blue","Q8CDN6","TXNL1_MOUSE","GO:0000502; GO:0005623; GO:0005634; GO:0005737; GO:0005829; GO:0015036; GO:0045454","cell [GO:0005623]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; disulfide oxidoreductase activity [GO:0015036]; cell redox homeostasis [GO:0045454]",-0.359493202180632,0.0339187492741752,0.478197627192122,0.0036661346101045,0.654223397887378,2.01973130355356e-05,0.147307726185235,0.39841512834799,0.259810896571554,0.131744212689485,0.572601752410993,0.000324988064383819,-0.236622969552875,0.171134573911027,0.064071297589311,0.714618140390264,0.221307380815641,0.201378303230446,0.0307325101896385,0.86087995728923
"PGEN_.00g305450","PGEN_.00g305450","PGEN_.00g305450","blue","Q9R013","CATF_MOUSE","GO:0004197; GO:0005615; GO:0005764; GO:0008234; GO:0051603","extracellular space [GO:0005615]; lysosome [GO:0005764]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type peptidase activity [GO:0008234]; proteolysis involved in cellular protein catabolic process [GO:0051603]",-0.35681821825503,0.0353679280174671,0.523855070216161,0.00123905796748396,0.794914186640907,1.17697127895961e-08,0.381482997808136,0.0237471129877489,0.198743279324214,0.252398787389159,0.373302696520313,0.0271871145192667,-0.00349874712373448,0.984085517822548,0.579651441311766,0.000263121039201048,0.618434737088146,7.51340793674885e-05,0.118415214424562,0.498087873636489
"PGEN_.00g055680","PGEN_.00g055680","PGEN_.00g055680","blue","P30352","SRSF2_CHICK","GO:0000381; GO:0003723; GO:0005634; GO:0005681; GO:0016607; GO:0036002; GO:0045292","nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; pre-mRNA binding [GO:0036002]; RNA binding [GO:0003723]; mRNA cis splicing, via spliceosome [GO:0045292]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]",-0.356379824391401,0.0356101631586691,0.399297434834132,0.0174883649427507,0.686941438192975,5.18173148718629e-06,0.0334142881820913,0.848873967079018,0.304105141258705,0.0757154580605644,0.620632839799599,6.96326552881952e-05,-0.362198124418164,0.0325029408668953,0.213654413675884,0.217806411129469,0.373008368728222,0.0273181447759597,0.137968113549417,0.429307157354527
"PGEN_.00g331740","PGEN_.00g331740","PGEN_.00g331740","blue","O00203","AP3B1_HUMAN","GO:0005623; GO:0005765; GO:0005794; GO:0006622; GO:0006886; GO:0007596; GO:0008089; GO:0016020; GO:0016182; GO:0016192; GO:0019903; GO:0030123; GO:0030131; GO:0030665; GO:0030742; GO:0032438; GO:0045202; GO:0048007; GO:0048490; GO:0051138; GO:1904115","AP-3 adaptor complex [GO:0030123]; axon cytoplasm [GO:1904115]; cell [GO:0005623]; clathrin adaptor complex [GO:0030131]; clathrin-coated vesicle membrane [GO:0030665]; Golgi apparatus [GO:0005794]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; synapse [GO:0045202]; GTP-dependent protein binding [GO:0030742]; protein phosphatase binding [GO:0019903]; anterograde axonal transport [GO:0008089]; anterograde synaptic vesicle transport [GO:0048490]; antigen processing and presentation, exogenous lipid antigen via MHC class Ib [GO:0048007]; blood coagulation [GO:0007596]; intracellular protein transport [GO:0006886]; melanosome organization [GO:0032438]; positive regulation of NK T cell differentiation [GO:0051138]; protein targeting to lysosome [GO:0006622]; synaptic vesicle budding from endosome [GO:0016182]; vesicle-mediated transport [GO:0016192]",-0.356377693733212,0.0356113437432561,0.361387589447118,0.0329220312103234,0.534391300334227,0.000943663520963989,0.431959924052062,0.00956351163683123,0.111109015824663,0.525148278242405,0.0620653102468139,0.72319650836419,0.251119102536147,0.145635871007579,0.594222114868204,0.000167423828676237,0.580884386053764,0.000253454667158201,-0.199319651392325,0.250997510556754
"PGEN_.00g261440","PGEN_.00g261440","PGEN_.00g261440","blue","Q91WG5","AAKG2_MOUSE","GO:0004679; GO:0004862; GO:0005524; GO:0005654; GO:0005829; GO:0005977; GO:0006110; GO:0006469; GO:0006633; GO:0008603; GO:0008607; GO:0010800; GO:0016208; GO:0019217; GO:0019901; GO:0030295; GO:0031588; GO:0035556; GO:0043531; GO:0045860; GO:0050790","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleotide-activated protein kinase complex [GO:0031588]; ADP binding [GO:0043531]; AMP binding [GO:0016208]; AMP-activated protein kinase activity [GO:0004679]; ATP binding [GO:0005524]; cAMP-dependent protein kinase inhibitor activity [GO:0004862]; cAMP-dependent protein kinase regulator activity [GO:0008603]; phosphorylase kinase regulator activity [GO:0008607]; protein kinase activator activity [GO:0030295]; protein kinase binding [GO:0019901]; fatty acid biosynthetic process [GO:0006633]; glycogen metabolic process [GO:0005977]; intracellular signal transduction [GO:0035556]; negative regulation of protein kinase activity [GO:0006469]; positive regulation of peptidyl-threonine phosphorylation [GO:0010800]; positive regulation of protein kinase activity [GO:0045860]; regulation of catalytic activity [GO:0050790]; regulation of fatty acid metabolic process [GO:0019217]; regulation of glycolytic process [GO:0006110]",-0.356332967881987,0.0356361334106998,0.5031935178068,0.00206205509997756,0.727526322512414,7.36994413511425e-07,0.0983151517923736,0.574197202990695,0.44540064988479,0.00733365280555913,0.557446595748121,0.000503691748130165,-0.301565655211143,0.0783164951240283,0.271626388568548,0.114463740628237,0.355589214716408,0.0360504258973264,0.262404736829834,0.127794903039454
"PGEN_.00g209000","PGEN_.00g209000","PGEN_.00g209000","blue","Q498T4","RM02_RAT","GO:0003735; GO:0005739; GO:0005762; GO:0032543","mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]",-0.356069277926107,0.0357825711549756,0.417402664414296,0.0126042087333829,0.593595774445573,0.000170785616789987,0.0913483346684375,0.601746491076475,0.363881844275394,0.0316462870063539,0.617725267811519,7.69915450052387e-05,-0.226559171575458,0.190616031314993,0.0693166042290817,0.692351460635493,0.159144797685448,0.361159075774537,0.22483964394247,0.19409433787659
"PGEN_.00g336570","PGEN_.00g336570","PGEN_.00g336570","blue","Q04205","TENS_CHICK","GO:0003779; GO:0005737; GO:0005856; GO:0005912; GO:0009986","adherens junction [GO:0005912]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; actin binding [GO:0003779]",-0.356048119018607,0.0357943427306527,0.42833713095343,0.010254888879784,0.769670777520061,6.51475221613608e-08,0.161160690363045,0.355029023112966,0.305064046497011,0.0747509834284951,0.436164133816621,0.00881122773918209,-0.132606377174712,0.447624332675836,0.502082982215851,0.00211740461235553,0.604752382810528,0.000119108693829084,0.255172972913834,0.139029449213682
"PGEN_.00g274380","PGEN_.00g274380","PGEN_.00g274380","blue","Q7SYI5","C1GTB_DANRE","GO:0001525; GO:0001822; GO:0016021; GO:0016263; GO:0016267; GO:0046872","integral component of membrane [GO:0016021]; glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity [GO:0016263]; metal ion binding [GO:0046872]; angiogenesis [GO:0001525]; kidney development [GO:0001822]; O-glycan processing, core 1 [GO:0016267]",-0.355770948264143,0.0359488352865912,0.373582651408276,0.0270629631294977,0.779516871088588,3.43205820431291e-08,0.138691706317591,0.426867417191813,0.183767387811492,0.290634196487967,0.437068923900987,0.00865609429044675,-0.105890177095653,0.544906869411972,0.58865869472379,0.000199475368541792,0.709889630707496,1.79049703652582e-06,0.0716840293502198,0.682382733902165
"PGEN_.00g190260","PGEN_.00g190260","PGEN_.00g190260","blue","Q8GWT4","ANM15_ARATH","GO:0005634; GO:0005829; GO:0008276; GO:0008469; GO:0009909; GO:0010220; GO:0034969; GO:0035242; GO:0043985","cytosol [GO:0005829]; nucleus [GO:0005634]; histone-arginine N-methyltransferase activity [GO:0008469]; protein methyltransferase activity [GO:0008276]; protein-arginine omega-N asymmetric methyltransferase activity [GO:0035242]; histone arginine methylation [GO:0034969]; histone H4-R3 methylation [GO:0043985]; positive regulation of vernalization response [GO:0010220]; regulation of flower development [GO:0009909]",-0.355112457491299,0.0363180467966971,0.626553486256408,5.6573171953834e-05,0.593575579744742,0.000170895008246801,0.472267176511595,0.00417665224795873,0.150725704193988,0.387437494716266,0.203285350349733,0.24149655746398,0.0408543489006566,0.815748263781959,0.247829089285265,0.151163662801564,0.261785792006258,0.128729215971948,-0.238650487841889,0.167388477998443
"PGEN_.00g061700","PGEN_.00g061700","PGEN_.00g061700","blue","A7S2N8","UFL1_NEMVE","GO:0005789; GO:0032434; GO:0034976; GO:0071568; GO:1990592","endoplasmic reticulum membrane [GO:0005789]; UFM1 transferase activity [GO:0071568]; protein K69-linked ufmylation [GO:1990592]; regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032434]; response to endoplasmic reticulum stress [GO:0034976]",-0.351056320454016,0.0386608026288157,0.726600883209375,7.73429447199823e-07,0.647126211544339,2.65624021312763e-05,0.601305179363363,0.000133328468689645,0.242127930935206,0.161100888375901,0.284511670193991,0.0976207034204182,0.143029784192149,0.412403317052746,0.0848000295664895,0.628146060614827,0.149492660720879,0.391377254534141,-0.0416506593930331,0.812220299356085
"PGEN_.00g207680","PGEN_.00g207680","PGEN_.00g207680","blue","Q6P8G1","ILF2_XENTR","GO:0003677; GO:0003725; GO:0005524; GO:0005634; GO:0005730; GO:0006351; GO:0006955; GO:0016740; GO:0045893","nucleolus [GO:0005730]; nucleus [GO:0005634]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; double-stranded RNA binding [GO:0003725]; transferase activity [GO:0016740]; immune response [GO:0006955]; positive regulation of transcription, DNA-templated [GO:0045893]; transcription, DNA-templated [GO:0006351]",-0.350162005376757,0.0391934688929077,0.480410426138935,0.00349000905897842,0.820136307656701,1.65171751359996e-09,0.120207243405645,0.491560509418451,0.417702338680009,0.0125342415788781,0.395258110305864,0.0187705884096267,-0.263606233373908,0.125995584371322,0.578381905887079,0.000273417091898883,0.637793508902883,3.76855804083426e-05,-0.0737088533826984,0.673898285099127
"PGEN_.00g219050","PGEN_.00g219050","PGEN_.00g219050","blue","Q99758","ABCA3_HUMAN","GO:0005319; GO:0005524; GO:0005615; GO:0005886; GO:0006869; GO:0016021; GO:0016887; GO:0042493; GO:0042626; GO:0043231; GO:0044267; GO:0051384; GO:0055085; GO:0097208; GO:0097232; GO:0097233","alveolar lamellar body [GO:0097208]; alveolar lamellar body membrane [GO:0097233]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lamellar body membrane [GO:0097232]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; lipid transporter activity [GO:0005319]; cellular protein metabolic process [GO:0044267]; lipid transport [GO:0006869]; response to drug [GO:0042493]; response to glucocorticoid [GO:0051384]; transmembrane transport [GO:0055085]",-0.350101304574384,0.03922983737355,0.199508724844904,0.250538964898721,0.504364515351616,0.00200506632757028,0.147484656082294,0.397842531353318,0.0698626892476177,0.690047424543443,0.301499368055143,0.0783853057766441,-0.0519457550406668,0.766959393699037,0.551328606041581,0.000597638756683988,0.583237129206525,0.000235885150289817,-0.120181278633148,0.49165477084799
"PGEN_.00g346720","PGEN_.00g346720","PGEN_.00g346720","blue","P24051","RS27L_RAT","GO:0000028; GO:0003735; GO:0005634; GO:0006412; GO:0006919; GO:0006978; GO:0008494; GO:0008656; GO:0022627; GO:0031571; GO:0042771; GO:0045727; GO:0046872","cytosolic small ribosomal subunit [GO:0022627]; nucleus [GO:0005634]; cysteine-type endopeptidase activator activity involved in apoptotic process [GO:0008656]; metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]; translation activator activity [GO:0008494]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator [GO:0006978]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; mitotic G1 DNA damage checkpoint [GO:0031571]; positive regulation of translation [GO:0045727]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]",-0.34960809862662,0.039526352378223,0.528951378580042,0.00108732632745304,0.763172352884902,9.77833703437801e-08,0.0939726779240828,0.591302209125999,0.521386467082902,0.00131903438264538,0.707697052365736,1.9904021311965e-06,-0.250426066476299,0.146787837232611,-0.0609722350822042,0.727884993222308,0.139872379676992,0.422903134238239,0.270953843361311,0.115399186988157
"PGEN_.00g031730","PGEN_.00g031730","PGEN_.00g031730","blue","P97742","CPT1A_MOUSE","GO:0001676; GO:0004095; GO:0005739; GO:0005741; GO:0005743; GO:0006006; GO:0006635; GO:0006641; GO:0009437; GO:0014070; GO:0016021; GO:0030855; GO:0031307; GO:0032000; GO:0042493; GO:0042755; GO:0042802; GO:0043231; GO:0046320; GO:0050796; GO:0051260; GO:0071398; GO:1990698","integral component of membrane [GO:0016021]; integral component of mitochondrial outer membrane [GO:0031307]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial inner membrane [GO:0005743]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; carnitine O-palmitoyltransferase activity [GO:0004095]; identical protein binding [GO:0042802]; palmitoleoyltransferase activity [GO:1990698]; carnitine metabolic process [GO:0009437]; cellular response to fatty acid [GO:0071398]; eating behavior [GO:0042755]; epithelial cell differentiation [GO:0030855]; fatty acid beta-oxidation [GO:0006635]; glucose metabolic process [GO:0006006]; long-chain fatty acid metabolic process [GO:0001676]; positive regulation of fatty acid beta-oxidation [GO:0032000]; protein homooligomerization [GO:0051260]; regulation of fatty acid oxidation [GO:0046320]; regulation of insulin secretion [GO:0050796]; response to drug [GO:0042493]; response to organic cyclic compound [GO:0014070]; triglyceride metabolic process [GO:0006641]",-0.349491788169539,0.0395965417619093,0.460761920022914,0.00534430268329916,0.495024324095442,0.00250053709830385,0.396032912158262,0.0185187416364713,0.200238362823413,0.248774660171768,-0.024530458098985,0.888759151270706,0.0887719632055451,0.612076289306124,0.534879408902534,0.000931632460433101,0.473697404859561,0.00404821941397956,-0.235059854128512,0.174063215709073
"PGEN_.00g332310","PGEN_.00g332310","PGEN_.00g332310","blue","Q9DBF7","CWC25_MOUSE","GO:0000398; GO:0005634; GO:0016607; GO:0071006","nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type catalytic step 1 spliceosome [GO:0071006]; mRNA splicing, via spliceosome [GO:0000398]",-0.349461043509591,0.0396151119571677,0.420286261675794,0.0119444389789192,0.836130640999541,4.03224414557339e-10,0.191555069173297,0.270311611153253,0.242283287723161,0.160824013729032,0.471956089462744,0.00420504933735947,-0.0684497709905643,0.696014368890879,0.420967513710811,0.0117929044596093,0.591925078431172,0.00018005065135658,0.15917973779762,0.361052291732788
