"","Gene","Gene_Description","AA","AM","AS","MA","MM","MS","foldChangeRatioModerate","ControlRatioModerate","foldChangeRatioSevere","ControlRatioSevere","baseMeanNAIVE_control","baseMeanPRIMED_control","baseMeanNAIVE_foldChangeModerate","baseMeanPRIMED_foldChangeModerate","baseMeanNAIVE_foldChangeSevere","baseMeanPRIMED_foldChangeSevere"
"155","PGEN_.00g173140","Beta-1,3-glucan-binding protein (GBP)",50.6160684451411,95.2335809010188,66.8038518052785,28.7821152903927,94.3269600817242,32.158274092079,1.7418526919783,0.568635932709539,0.846558410563727,0.568635932709539,50.6160684451411,28.7821152903927,1.88148909677241,3.27727684814084,1.31981510728519,1.11730057946135
"156","PGEN_.00g173270",NA,234.164375979024,328.272281079257,341.002737683771,98.1301690668377,293.360811225092,99.9719200186734,2.13248587542141,0.419065319635246,0.699581708514395,0.419065319635246,234.164375979024,98.1301690668377,1.40188822363254,2.98950683581601,1.45625369468803,1.01876844776025
"157","PGEN_.00g174890","Carboxypeptidase B (EC 3.4.17.2) (47 kDa zymogen granule membrane-associated protein) (ZAP47)",35.3316950715394,47.5898897662574,34.4167037708685,13.9832773678409,45.2784346406384,23.2686164279429,2.4039875081038,0.395771483353053,NA,NA,35.3316950715394,13.9832773678409,1.34694612499903,3.23804165858649,0.974102819046234,1.66403167267901
"158","PGEN_.00g176480","Cytochrome P450 3A4 (EC 1.14.14.1) (1,4-cineole 2-exo-monooxygenase) (1,8-cineole 2-exo-monooxygenase) (EC 1.14.14.56) (Albendazole monooxygenase (sulfoxide-forming)) (EC 1.14.14.73) (Albendazole sulfoxidase) (CYPIIIA3) (CYPIIIA4) (Cholesterol 25-hydroxylase) (Cytochrome P450 3A3) (Cytochrome P450 HLp) (Cytochrome P450 NF-25) (Cytochrome P450-PCN1) (Nifedipine oxidase) (Quinine 3-monooxygenase) (EC 1.14.14.55)",10.776691891275,17.5969680053453,14.1622366567714,7.94670904994062,10.8840713801079,6.18798348495454,0.8387869996145,0.737397814664668,0.592536970056878,0.737397814664668,10.776691891275,7.94670904994062,1.63287288742032,1.36963254999115,1.3141543619928,0.778685043842241
"159","PGEN_.00g177020","Malonate--CoA ligase ACSF3, mitochondrial (EC 6.2.1.n3) (Acyl-CoA synthetase family member 3)",15.3889311609741,15.3551574952774,17.5277603142914,13.0295796085984,17.0778052778582,11.7147830019911,NA,NA,0.789379558465969,0.846685157812714,15.3889311609741,13.0295796085984,0.997805327391265,1.31069503321415,1.13898490616043,0.899091402324324
"160","PGEN_.00g177440","Fatty acid-binding protein, heart (Fatty acid-binding protein 3) (Heart-type fatty acid-binding protein) (H-FABP) (Mammary-derived growth inhibitor) (MDGI)",19.8777029929883,22.4203150131746,28.7435284523845,18.7305186445979,18.1655137581945,11.0539266203415,0.859849353294318,0.942287881613129,0.408124711757593,0.942287881613129,19.8777029929883,18.7305186445979,1.1279127684463,0.969835064520951,1.44601861002368,0.590155928412031
"161","PGEN_.00g179250","Tuliposide B-converting enzyme 1, amyloplastic (TgTCEB1) (EC 4.2.99.23)",23.7705069371866,37.6885500449014,33.0826793576852,14.9163937120202,37.3180119723953,19.8446280494771,1.57791525901117,0.627516853192771,0.955909754694117,0.627516853192771,23.7705069371866,14.9163937120202,1.58551730278589,2.50181194549208,1.39175321103189,1.33039047055224
"162","PGEN_.00g180630","Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)",24.3763982695285,25.443871063252,21.5038021976567,14.3993670842396,17.4825059593239,14.2138425508552,1.16317921304563,0.590709379007784,NA,NA,24.3763982695285,14.3993670842396,1.04379124355946,1.21411627726741,0.882156664815301,0.987115785555087
"163","PGEN_.00g184550","Enoyl-CoA delta isomerase 3 (EC 5.3.3.8) (3-hydroxyacyl-CoA dehydratase 1) (Delta(3),Delta(2)-enoyl CoA isomerase 3) (AtECI3)",11.1003542608936,16.0913910369751,14.1925257222782,9.21441622548862,9.36186160363028,10.1159381015394,0.700870274929423,0.830101094876841,0.858648640397385,0.830101094876841,11.1003542608936,9.21441622548862,1.4496286027253,1.01600159733764,1.27856511501424,1.0978381976665
"164","PGEN_.00g186500","D-aspartate oxidase (DASOX) (DDO) (EC 1.4.3.1)",12.1912866587524,15.8146896325485,11.1864601045286,13.9042699284433,13.491211606488,11.6001627341706,0.747982838741315,1.14050881729216,NA,NA,12.1912866587524,13.9042699284433,1.29721251539884,0.97029269971879,0.917578301425442,0.834287797480163
"165","PGEN_.00g187130",NA,15.0549258544341,21.3109294946381,21.6142269229247,14.8630972412771,23.2737401343862,15.3256488530885,1.10619856406238,0.987258083167475,0.718205068506524,0.987258083167475,15.0549258544341,14.8630972412771,1.41554529731286,1.56587417525275,1.43569135656411,1.03112080909535
"166","PGEN_.00g187320","Interferon-induced very large GTPase 1 (Very large-inducible GTPase-1) (VLIG-1)",24.3738787036976,32.0597924008366,23.2572345738099,21.8315743554133,25.8892613881804,16.3744951699533,0.901568116392288,0.895695536225893,NA,NA,24.3738787036976,21.8315743554133,1.31533404225783,1.18586323490504,0.95418685128197,0.750037303924125
"167","PGEN_.00g188250","Mucin-1 (MUC-1) (Breast carcinoma-associated antigen DF3) (Cancer antigen 15-3) (CA 15-3) (Carcinoma-associated mucin) (Episialin) (H23AG) (Krebs von den Lungen-6) (KL-6) (PEMT) (Peanut-reactive urinary mucin) (PUM) (Polymorphic epithelial mucin) (PEM) (Tumor-associated epithelial membrane antigen) (EMA) (Tumor-associated mucin) (CD antigen CD227) [Cleaved into: Mucin-1 subunit alpha (MUC1-NT) (MUC1-alpha); Mucin-1 subunit beta (MUC1-beta) (MUC1-CT)]",576.246158781942,680.197340471957,534.591401807337,243.413495335151,501.306267147666,229.862437944075,1.74474352474777,0.422412352126866,NA,NA,576.246158781942,243.413495335151,1.18039370867087,2.05948427985649,0.927713605826626,0.944329062887751
"168","PGEN_.00g188760","Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain) (von Willebrand factor A domain-containing protein 4)",151.73334070942,344.167536998003,286.74594426692,90.5674249459242,274.314258938203,96.619363312196,1.33532653445886,0.596885460522268,0.564515521250205,0.596885460522268,151.73334070942,90.5674249459242,2.26823936907254,3.02884021602679,1.88980182553325,1.06682246260049
"169","PGEN_.00g191400","Tyrosine-protein phosphatase non-receptor type 5 (EC 3.1.3.48) (Neural-specific protein-tyrosine phosphatase) (Striatum-enriched protein-tyrosine phosphatase) (STEP)",18.5153927584571,39.1484467590234,27.3169570290299,17.6457029724724,29.6606383738967,10.6598822312349,0.794986808954628,0.953028823242896,0.409462422612976,0.953028823242896,18.5153927584571,17.6457029724724,2.11437301221396,1.68089865391976,1.47536470791594,0.604106407540946
"170","PGEN_.00g192770","Sorting nexin-27",7.6021701875012,8.36113843206171,10.1485277240212,6.62720539788246,8.03294926867712,8.99945600356788,1.10208925234764,0.871751780666304,1.01723284036797,0.871751780666304,7.6021701875012,6.62720539788246,1.0998357345128,1.21211714235443,1.33495139857648,1.35795640292715
"171","PGEN_.00g192910","Uncharacterized protein C18H10.09",16.4364168365115,14.6873532432137,12.6276905339231,8.86646061292194,11.5288990420495,9.91254257570587,NA,NA,NA,NA,16.4364168365115,8.86646061292194,0.893586077142282,1.30028198910029,0.768275145338988,1.11798191053366
"172","PGEN_.00g196700",NA,15.089485564628,15.6395100220542,12.7125381403042,9.51703338749748,10.4977325429641,8.49410253511405,1.06425378180756,0.630706285296222,NA,NA,15.089485564628,9.51703338749748,1.0364508422153,1.10304672848526,0.842476576544418,0.892515786092833
"173","PGEN_.00g198530","Sorting nexin-2",30.4512090279158,41.0732413042425,31.6645233401464,26.894003853152,40.5462049851286,29.9410228271748,1.11773876359889,0.883183450236646,1.07063825043043,0.883183450236646,30.4512090279158,26.894003853152,1.34882136425483,1.50762992399797,1.03984453658698,1.11329733537112
"174","PGEN_.00g199190",NA,19.7869041063329,30.7304544872078,22.7894873285837,9.85675379457327,26.6844059834761,10.7840581561933,1.74314091402582,0.498145325898585,0.949930005885389,0.498145325898585,19.7869041063329,9.85675379457327,1.55307037028457,2.70722050480427,1.15174598340979,1.09407806879894
"175","PGEN_.00g199810","Neuroendocrine convertase 1 (NEC 1) (EC 3.4.21.93) (Prohormone convertase 1) (Proprotein convertase 1) (PC1)",79.0108752829449,148.279736308241,99.6569723098758,33.3283983786137,122.462115797082,41.8958471224801,1.95790845856433,0.421820391930374,0.996634040465694,0.421820391930374,79.0108752829449,33.3283983786137,1.87670033748188,3.6744074649463,1.26130702834256,1.25706151992482
"176","PGEN_.00g199980",NA,11.5534184626798,21.284994959385,14.2283969649834,12.4327851820478,14.4334107774409,8.43401865690116,0.630140646374411,1.07611311943807,0.550833897158997,1.07611311943807,11.5534184626798,12.4327851820478,1.84231143606028,1.16091531914199,1.23153134381347,0.678369209586228
"177","PGEN_.00g201060",NA,21.6843944482932,22.3607483000205,18.7838866760365,11.0404661396067,22.6595739713417,9.56192806070874,1.99033094715192,0.509143391849512,NA,NA,21.6843944482932,11.0404661396067,1.03119081113102,2.05241098381277,0.866239853772586,0.866080103846898
"178","PGEN_.00g201290","Putative D-cysteine desulfhydrase 1, mitochondrial (EC 4.4.1.15) (OsD-CDes1) (D-CDes1)",6.93246748699696,11.9907265602235,10.5659587504313,7.77630489226266,11.0126467532761,5.87477520277663,0.818767830649749,1.12172251898021,0.495674872575484,1.12172251898021,6.93246748699696,7.77630489226266,1.72964771673494,1.41617990881936,1.5241266937421,0.755471304709512
"179","PGEN_.00g203570","15-hydroxyprostaglandin dehydrogenase [NAD(+)] (15-PGDH) (EC 1.1.1.141) (Prostaglandin dehydrogenase 1)",12.3681989830719,20.3630937841266,14.3419534336882,15.4323110765447,18.3001395163882,13.1728371108969,0.720254754729495,1.24774117053474,0.736116424836632,1.24774117053474,12.3681989830719,15.4323110765447,1.64640735583225,1.18583272625979,1.1595830123139,0.853588101325797
"180","PGEN_.00g204750","TBC1 domain family member 22A",76.0450479475303,90.8435741530876,88.278787318251,80.7247599074264,90.2700975401337,79.0967206077621,0.936081958535563,1.061538681166,0.844046348149192,1.061538681166,76.0450479475303,80.7247599074264,1.19460210237185,1.11824547565894,1.16087489850965,0.979832218745137
"181","PGEN_.00g207910","Slowpoke-binding protein",37.3954634087224,63.4940155405677,44.1579658324375,32.1960814486846,42.8624833560451,30.4062137630987,0.784080110809532,0.860962226802489,0.799777509694005,0.860962226802489,37.3954634087224,32.1960814486846,1.69790690508619,1.33129503428425,1.18083750827748,0.94440728172344
"182","PGEN_.00g211250","Complement C1q tumor necrosis factor-related protein 3 (Collagenous repeat-containing sequence 26 kDa protein) (CORS26) (Secretory protein CORS26)",19.5891573136263,18.0553132108608,22.1653875722577,7.40170196027991,13.7721364769159,8.32706160184012,NA,NA,0.994261466379376,0.37784687936174,19.5891573136263,7.40170196027991,0.921699332022893,1.86067157943159,1.1315130721238,1.12501984631724
"183","PGEN_.00g211330","DBH-like monooxygenase protein 1 (EC 1.14.17.-) (Monooxygenase X)",27.714718516825,75.349506358019,61.3323935640584,15.6324695378807,61.5866708466018,20.4653072466427,1.4490694411507,0.56404937067611,0.591576939531085,0.56404937067611,27.714718516825,15.6324695378807,2.71875416350615,3.939663576338,2.21298995069442,1.30915382224485
"184","PGEN_.00g213350","Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)",8.29936250756995,13.4027334580231,13.1539850412665,8.94551119423194,10.4102421005147,7.95579046388009,0.720621175579693,1.0778552191295,0.561132681621879,1.0778552191295,8.29936250756995,8.94551119423194,1.61491119899852,1.16373920667912,1.58493920819444,0.889361188101802
"185","PGEN_.00g213740","Soma ferritin (EC 1.16.3.1)",2926.12855557404,4918.16399808812,5831.82688129236,3338.53746943732,5048.94995548082,3001.4448920602,0.899777662241961,1.14094012140296,0.451089686860267,1.14094012140296,2926.12855557404,3338.53746943732,1.68077509401267,1.51232388484524,1.99301799990407,0.899029865483603
"186","PGEN_.00g214040",NA,31.856909091938,33.8577206106662,15.1894393965178,8.86311099969396,30.0199666050293,9.86870828451976,3.18691100362516,0.278216288156372,NA,NA,31.856909091938,8.86311099969396,1.06280620360732,3.38706878499726,0.476802044814882,1.11345872627123
"187","PGEN_.00g214740","Adiponectin receptor protein",41.1004935968221,41.2522978092038,46.8219712448224,34.5679562550183,42.1747978185512,40.0414370236626,1.21556503343848,0.841059394422726,1.01679475001535,0.841059394422726,41.1004935968221,34.5679562550183,1.00369348879045,1.22005470926354,1.13920703006941,1.15833972735515
"188","PGEN_.00g216740",NA,26.2818022682057,64.0326395765487,53.8773451545726,17.9107912859572,53.3501725487569,18.4319484366386,1.22257298213295,0.681490222899389,0.502001979727173,0.681490222899389,26.2818022682057,17.9107912859572,2.43638693127267,2.97866083619576,2.04998670200599,1.02909738282139
"189","PGEN_.00g219960","Probable glutathione S-transferase 7 (EC 2.5.1.18) (GST class-sigma)",17.2002250448397,27.4429072263825,14.7065329202334,17.2060366718898,29.622129381911,12.0928480552046,1.07904471517279,1.00033788087277,NA,NA,17.2002250448397,17.2060366718898,1.59549698651273,1.72161259137068,0.855019796653505,0.702825891040975
"190","PGEN_.00g220610","Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (P230) (Tenascin-C) (TN-C)",19.0503462882918,32.7905489923738,24.3784639882252,16.2638265457996,29.1717812266556,20.479061142451,1.04206401917279,0.85372865666989,0.983974502125406,0.85372865666989,19.0503462882918,16.2638265457996,1.72125737223615,1.7936603753432,1.27968613374803,1.2591785263315
"191","PGEN_.00g227060","Arf-GAP domain and FG repeat-containing protein 1 (HIV-1 Rev-binding protein homolog) (Nucleoporin-like protein RIP)",22.9235342952849,34.0788521350018,26.6636006300576,13.6834382474279,41.9932442093511,12.2964198317814,2.06433801281486,0.596916604183606,0.772584920526136,0.596916604183606,22.9235342952849,13.6834382474279,1.48663167276136,3.06891027313582,1.16315400088816,0.898635241335838
"192","PGEN_.00g227770",NA,54.6257215189954,124.403171302001,83.9346253749319,30.0839465218397,97.1189504582401,33.5511894191849,1.41753864413121,0.550728588754263,0.725820354054696,0.550728588754263,54.6257215189954,30.0839465218397,2.27737351274603,3.22826496143835,1.53654035207104,1.11525226235953
"193","PGEN_.00g228160","Collagen alpha-2(IV) chain",70.2926000738246,56.8352520207659,58.9674052154525,46.9034200487962,73.7827836939493,54.8553498114839,NA,NA,NA,NA,70.2926000738246,46.9034200487962,0.808552421749584,1.57307896987446,0.838884963047634,1.16953837810579
"194","PGEN_.00g228760",NA,10.5473230885752,11.1273518291483,10.6548098936888,6.54312649431302,10.5961116463631,9.78103409525942,1.53501151938755,0.620358970647298,1.47977607304741,0.620358970647298,10.5473230885752,6.54312649431302,1.05499298122396,1.61942637905179,1.01019090855669,1.49485633569222
"195","PGEN_.00g230120",NA,25.9675331112168,29.6838707726159,31.0055325016328,16.6975681428986,27.6990906246292,15.9771840253654,1.45118388997722,0.643017111844405,0.801380023858142,0.643017111844405,25.9675331112168,16.6975681428986,1.14311477511099,1.65886974603601,1.1940114745917,0.956856943995191
"196","PGEN_.00g230890",NA,34.7967982047911,139.790819775426,53.5706213440245,26.623291782283,39.5129492911468,10.8049824192382,0.369435246923316,0.765107514363701,0.263617910656963,0.765107514363701,34.7967982047911,26.623291782283,4.01734719823096,1.48414965415515,1.53952731595427,0.405846974431187
"197","PGEN_.00g236540","D-beta-hydroxybutyrate dehydrogenase (BDH) (EC 1.1.1.30) (3-hydroxybutyrate dehydrogenase) (3-HBDH)",12.1138836679642,10.9210326176686,9.21316634582184,9.69028306614232,10.0256326804533,12.400228101774,NA,NA,NA,NA,12.1138836679642,9.69028306614232,0.901530253798775,1.0346067923942,0.760546047687955,1.27965592100196
"198","PGEN_.00g236660",NA,49.7333938837783,192.859497077164,126.71692735576,55.5245331400113,131.416318697359,42.8872226635113,0.610339459833688,1.11644367705462,0.30314923082517,1.11644367705462,49.7333938837783,55.5245331400113,3.87786720383202,2.36681537449361,2.54792439164485,0.772401319527826
"199","PGEN_.00g237580","Pancreatic triacylglycerol lipase (PL) (PTL) (Pancreatic lipase) (EC 3.1.1.3) (Fragment)",23.6800933402123,36.9093136553683,40.1380069780875,12.5962646809828,35.9407101689724,14.0500474945368,1.83059519080365,0.531934756337826,0.658057162337427,0.531934756337826,23.6800933402123,12.5962646809828,1.55866419633958,2.85328318189708,1.6950105052976,1.11541380324826
"200","PGEN_.00g238060","Leucine-rich repeats and immunoglobulin-like domains protein 2 (LIG-2)",65.2538289577989,87.9463001021578,72.7261383569433,23.3911234764341,81.7450105868477,34.2355045036844,2.59297661311999,0.358463615852515,1.31323099082966,0.358463615852515,65.2538289577989,23.3911234764341,1.34775692870122,3.49470219629268,1.11451143202611,1.46361095217063
"201","PGEN_.00g240360",NA,316.98498251189,314.528598477704,364.216805464822,161.363545997645,403.553456707671,200.807939889234,NA,NA,1.08306409431573,0.509057384103652,316.98498251189,161.363545997645,0.992250787356799,2.50089606182528,1.14900334576942,1.2444442680515
"202","PGEN_.00g240940",NA,120.893433565266,184.322880586881,93.8352470220305,50.825136649864,200.994827499677,71.1514908198852,2.59376000771046,0.420412715157317,NA,NA,120.893433565266,50.825136649864,1.52467239246185,3.95463427642777,0.776181503450909,1.39992719173684
"203","PGEN_.00g241240",NA,11.052787591277,11.8212653343368,9.56369785254238,7.26460153989676,12.7944256845981,11.6895269222208,1.64670898899854,0.657264195109482,NA,NA,11.052787591277,7.26460153989676,1.06952795724278,1.76120130117693,0.865274734863281,1.60910778905389
"204","PGEN_.00g245510",NA,152.847143697212,175.736600684996,259.984792595773,541.046951287753,46.6629572055305,60.346647741657,0.0750122875634266,3.53979105006737,0.0655733811695542,3.53979105006737,152.847143697212,541.046951287753,1.14975390729661,0.0862456707213068,1.70094635926464,0.111536803965026
"205","PGEN_.00g247650",NA,13.4637029218029,28.9799010209738,18.379850874361,8.96408104465726,23.6702913122675,6.97501830981461,1.22677650817764,0.665796110974861,0.569983277863832,0.665796110974861,13.4637029218029,8.96408104465726,2.1524465586688,2.6405708732827,1.36514085174866,0.778107457425526
"206","PGEN_.00g247890",NA,78.8632043812948,74.1040514765019,75.5087744992411,61.3437497971602,75.3386708696304,46.1111934222779,NA,NA,NA,NA,78.8632043812948,61.3437497971602,0.939653062006167,1.22813931523172,0.957465209429794,0.751685274779412
"207","PGEN_.00g248130",NA,211.387871628035,178.886296633438,200.480277117696,78.8120538165725,145.044933896321,56.2196279736329,NA,NA,NA,NA,211.387871628035,78.8120538165725,0.846246737126965,1.84039023058451,0.948400093031201,0.713337938184921
"208","PGEN_.00g251830","Tetraspanin-33 (Tspan-33)",9.98894953993978,11.6410068594206,11.8467740663839,7.67640436642121,11.8591130210952,7.52020552617867,1.32563401215481,0.768489653063908,0.826021933668243,0.768489653063908,9.98894953993978,7.67640436642121,1.16538849384265,1.54487862481168,1.18598797791657,0.979652082825939
"209","PGEN_.00g251840","Copper homeostasis protein cutC homolog",12.3956344460859,14.1558827860776,21.2258030659741,10.1417772658907,15.823166537527,12.8948024264059,1.36619009693374,0.818173310128001,0.742515037792685,0.818173310128001,12.3956344460859,10.1417772658907,1.14200550586159,1.56019661275191,1.71236116701364,1.27145391663986
"210","PGEN_.00g252190","Myosin regulatory light chain, smooth muscle",79.2726215263953,59.5219032022714,64.4456818223362,37.2861891827689,63.1799851704954,45.5816812988092,NA,NA,NA,NA,79.2726215263953,37.2861891827689,0.750850697960738,1.69446077905148,0.812962667077659,1.22248162919996
"211","PGEN_.00g255020",NA,30.8154341282394,36.322016116335,35.3274385725489,18.621036494141,29.7620826527271,19.0101373678718,1.35599413422251,0.604276299228787,0.890507423888098,0.604276299228787,30.8154341282394,18.621036494141,1.1786955836864,1.59830429751274,1.14642027840765,1.02089576881787
"212","PGEN_.00g256100","Galactocerebrosidase (GALCERase) (EC 3.2.1.46) (Galactosylceramidase)",16.5199786927956,23.3529061790988,27.759966605399,12.4488617356155,18.7830281860445,10.9547594473578,1.06734425068645,0.753564030990212,0.523677296016129,0.753564030990212,16.5199786927956,12.4488617356155,1.41361599874721,1.50881490894122,1.68038755507022,0.879980811098326
"213","PGEN_.00g258220",NA,75.2354786726542,73.2591890723702,81.948704838731,39.7921389287867,67.2940056582131,44.1690608006506,NA,NA,1.01906403516136,0.52890125285067,75.2354786726542,39.7921389287867,0.973731946215393,1.69113818632983,1.08922952687369,1.1099946368728
"214","PGEN_.00g261210","Cytochrome P450 4Z1 (EC 1.14.14.1) (CYPIVZ1)",35.1042218038042,42.1911591604838,65.776600041187,42.3675763330278,37.7920840092936,47.0270435574676,0.742172935989943,1.20690829068419,0.59238217911744,1.20690829068419,35.1042218038042,42.3675763330278,1.20188276487906,0.892004860326001,1.8737518355715,1.10997719548115
"215","PGEN_.00g262060","Interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog B (Double-stranded RNA-binding protein A) (XlRBPA)",10.9966832220347,13.9776282720553,15.5491923205948,9.58959287526289,16.3623595205319,12.6964246001461,1.34237541445931,0.872044113814943,0.936343387232395,0.872044113814943,10.9966832220347,9.58959287526289,1.27107674103475,1.70626216705611,1.41398929173825,1.32397952293653
"216","PGEN_.00g265000",NA,581.102587969872,609.590368528411,697.779623391127,235.78820984125,530.45112842397,355.096509208297,2.14455903267016,0.405760040864719,1.25417703540563,0.405760040864719,581.102587969872,235.78820984125,1.04902366836476,2.24969318347643,1.20078560625392,1.5059977318093
"217","PGEN_.00g267990","2-hydroxyacyl-CoA lyase 1 (EC 4.1.-.-) (2-hydroxyphytanoyl-CoA lyase) (2-HPCL) (Phytanoyl-CoA 2-hydroxylase 2)",13.5669862783616,15.3509810697635,11.3029205261564,9.67844278435711,12.3620574357802,10.7566369101513,1.12884033684994,0.713381924753148,NA,NA,13.5669862783616,9.67844278435711,1.13149528972748,1.2772775240001,0.833119477992234,1.11140161178995
"218","PGEN_.00g268270","2-hydroxyacyl-CoA lyase 1 (EC 4.1.-.-) (2-hydroxyphytanoyl-CoA lyase) (2-HPCL) (Phytanoyl-CoA 2-hydroxylase 2)",18.7966013442185,25.9555732489404,14.6026725215831,12.4324426537584,17.732712096937,14.3492643443695,1.03292170615868,0.661419712323813,NA,NA,18.7966013442185,12.4324426537584,1.38086523056062,1.42632566992588,0.776878343811587,1.15417900922565
"219","PGEN_.00g270000","Probable prolyl 4-hydroxylase 4 (AtP4H4) (EC 1.14.11.2)",29.1079433330824,55.9979441653239,32.1961503149403,16.974814968293,39.9066848555642,12.3660356364662,1.22202485718567,0.58316778942607,0.658617125521755,0.58316778942607,29.1079433330824,16.974814968293,1.92380284393642,2.35093489561479,1.10609499085935,0.728493103433797
"220","PGEN_.00g272650","Neurotrypsin (EC 3.4.21.-) (Serine protease 12)",27.6156510748609,19.1409803338429,18.2596441652388,16.776520252323,19.8340668824182,13.6261707502511,NA,NA,NA,NA,27.6156510748609,16.776520252323,0.693120733672193,1.18225153870463,0.661206361412241,0.81221674967813
"221","PGEN_.00g272710","Coadhesin (Fragment)",62.4368140680553,123.860675776542,75.4482234200722,31.4768377291787,81.7253785568287,32.8821182490286,1.30879954404852,0.504139075624028,0.864490864356937,0.504139075624028,62.4368140680553,31.4768377291787,1.98377636055445,2.5963655961879,1.20839322995941,1.04464490785068
"222","PGEN_.00g273190","Putative phosphoenolpyruvate synthase (Putative PEP synthase) (Pyruvate, water dikinase)",12.8273841433546,16.3257927918329,14.4319565251551,16.4189504696461,14.1410681909331,11.0967306031078,0.67670696189628,1.2799921079897,0.600706787104535,1.2799921079897,12.8273841433546,16.4189504696461,1.27272970150275,0.861265049619087,1.12508960235916,0.675848960237893
"223","PGEN_.00g273260","Fatty-acid amide hydrolase 1 (EC 3.5.1.99) (Anandamide amidohydrolase 1) (Oleamide hydrolase 1)",11.5305741100016,16.5281680558526,9.96973281015103,7.64756120722519,10.7783939494664,8.20798501294065,0.983234939363821,0.663242015034767,NA,NA,11.5305741100016,7.64756120722519,1.43342108538343,1.4093896939698,0.864634554623198,1.07328137566078
"224","PGEN_.00g273360",NA,36.5420853417102,57.9555081049169,40.2540191964267,18.3780931553422,43.2735650369525,18.3127919008367,1.484638903888,0.502929512190836,0.904561688637203,0.502929512190836,36.5420853417102,18.3780931553422,1.58599345283573,2.35462758139157,1.10157969420753,0.996446788360818
"225","PGEN_.00g273750","Phospholipase B1, membrane-associated (Phospholipase B) (Phospholipase B/lipase) (PLB/LIP) [Includes: Phospholipase A2 (EC 3.1.1.4); Lysophospholipase (EC 3.1.1.5)]",38.5156368842853,46.3560542418489,59.9440251793119,20.6019094954023,37.4389141102634,21.3768098291864,1.50989375943341,0.534897282298558,0.666694082451757,0.534897282298558,38.5156368842853,20.6019094954023,1.20356452578258,1.81725456655455,1.55635554877114,1.03761303455668
"226","PGEN_.00g273940","Coiled-coil domain-containing protein 93",13.3544447415019,14.5986065406731,18.6577333184002,12.2485083935773,12.6613924929653,11.1925702114997,0.94561140011705,0.917185898078742,0.654053956912993,0.917185898078742,13.3544447415019,12.2485083935773,1.09316462221037,1.03370892896677,1.39711786446779,0.913790467528988
"227","PGEN_.00g274080","Organic cation transporter protein",12.6961569151256,16.3554908351112,11.7103377139217,11.1499344803404,12.9904535445792,10.2891282393264,0.904400300777351,0.878213348722627,NA,NA,12.6961569151256,11.1499344803404,1.28822374711092,1.16506994435564,0.922352944454441,0.92279719288649
"228","PGEN_.00g274640","Probable serine carboxypeptidase CPVL (EC 3.4.16.-) (Carboxypeptidase, vitellogenic-like) (Vitellogenic carboxypeptidase-like protein) (VCP-like protein) (hVLP)",14.6114863868812,17.0776270405404,11.3138606172926,10.2989086380723,12.2469959589098,12.0283356378071,1.01743164680368,0.704850168242916,NA,NA,14.6114863868812,10.2989086380723,1.16878095686921,1.18915473370022,0.774312778161338,1.16792332668546
"229","PGEN_.00g274890","Lactose-binding lectin l-2 (Ajl-2)",68.1240912868355,183.231109953389,85.9718005413972,65.952726230698,418.387940617994,85.6144429677143,2.35856535926496,0.968126326309515,1.02862951800158,0.968126326309515,68.1240912868355,65.952726230698,2.68966684901377,6.34375505804722,1.26198821763969,1.29811833203439
"230","PGEN_.00g275670",NA,455.953118576636,798.374964021861,305.937899484972,101.481815402126,433.893275900036,169.493441569722,2.44178810109925,0.222570723321127,NA,NA,455.953118576636,101.481815402126,1.75100231031246,4.27557660631826,0.670985430344305,1.6701853519086
"231","PGEN_.00g276360","Peptidoglycan recognition protein 3 (Peptidoglycan recognition protein I-alpha) (PGLYRPIalpha) (PGRP-I-alpha) (Peptidoglycan recognition protein intermediate alpha)",15.1722188666779,29.1424247634129,25.1518653111517,9.07593378838693,20.2618805531514,11.3695268161328,1.16228289626689,0.5981942303983,0.755666155607844,0.5981942303983,15.1722188666779,9.07593378838693,1.92077540005815,2.23248439505777,1.6577578752434,1.25271152051381
"232","PGEN_.00g279590","Apolipoprotein D (Apo-D) (ApoD)",208.328111021632,358.221608246006,200.479151750407,69.0103682160763,220.532862665875,88.9537402253439,1.85846791155163,0.33125807111509,NA,NA,208.328111021632,69.0103682160763,1.71950682262371,3.19564825354027,0.962324051071485,1.28899095200918
