"","Gene","Gene_Description","AA","AM","AS","MA","MM","MS","foldChangeRatioModerate","ControlRatioModerate","foldChangeRatioSevere","ControlRatioSevere","baseMeanNAIVE_control","baseMeanPRIMED_control","baseMeanNAIVE_foldChangeModerate","baseMeanPRIMED_foldChangeModerate","baseMeanNAIVE_foldChangeSevere","baseMeanPRIMED_foldChangeSevere","Frontloaded_Moderate","Frontloaded_Severe","Shared"
"300","PGEN_.00g176580","Interferon regulatory factor 1 (IRF-1)",12.699172528067,9.61884698804886,8.59070763206976,13.9915630827679,14.4890371834643,11.0537111025314,NA,NA,NA,NA,12.699172528067,13.9915630827679,0.757438877752845,1.03555529126756,0.676477747907041,0.790026892430998,"high expression relative to naive","high expression relative to naive","False"
"301","PGEN_.00g176590",NA,19.3956364342343,15.2939091997272,13.551164141803,18.7737101842539,15.0470356078348,20.0310776326584,NA,NA,NA,NA,19.3956364342343,18.7737101842539,0.788523194461031,0.80149504067956,0.69867076482649,1.06697490459074,"high expression relative to naive","high expression relative to naive","False"
"302","PGEN_.00g177130",NA,21.9093703836628,22.5813916568233,25.7030010023675,31.5893709540453,21.1388960546356,26.485648672211,0.649262798560412,1.4418201162732,0.714686700145477,1.4418201162732,21.9093703836628,31.5893709540453,1.0306727788792,0.669177492815144,1.17315105602183,0.838435457000426,"frontloaded","frontloaded","True"
"303","PGEN_.00g177150",NA,63.7539142001045,75.4796615390952,49.0204962414889,71.2294005474333,62.8323549238235,65.5349258114447,0.745076656970025,1.11725533155291,NA,NA,63.7539142001045,71.2294005474333,1.18392199892523,0.882112645072479,0.768901750685114,0.920054434092893,"frontloaded","high expression relative to naive","False"
"304","PGEN_.00g177160","Protein HEG homolog 1",81.0819194190095,105.752172375679,71.5577692715333,99.5809646951566,95.226434774881,76.6029487173496,0.733188963844959,1.22815253275578,NA,NA,81.0819194190095,99.5809646951566,1.30426330720145,0.956271462788035,0.882536696026422,0.769252928527568,"frontloaded","high expression relative to naive","False"
"305","PGEN_.00g177580","Nibrin (Nijmegen breakage syndrome protein 1 homolog)",15.869014730131,14.5973172762623,13.3958452468817,20.0823835383573,12.4097199990463,17.1509352905745,NA,NA,NA,NA,15.869014730131,20.0823835383573,0.919862860076997,0.617940593323688,0.84415103739532,0.854028868526303,"high expression relative to naive","high expression relative to naive","False"
"306","PGEN_.00g178010",NA,29.5100428123625,32.9359089500513,25.5382778169811,29.5966038542447,38.9678833724176,35.9207602803448,1.17968246312236,1.00293327401904,NA,NA,29.5100428123625,29.5966038542447,1.11609153397275,1.31663360986699,0.865409717612555,1.21367844963715,"high expression relative to naive","high expression relative to naive","False"
"307","PGEN_.00g178180","Platelet glycoprotein V (GPV) (Glycoprotein 5) (CD antigen CD42d)",32.2435148738867,36.4775242383509,27.7276446137745,35.0407351285681,41.0958078317095,36.2548079212233,1.03667192383716,1.08675295685418,NA,NA,32.2435148738867,35.0407351285681,1.13131351780427,1.17280096096514,0.859944851615125,1.03464746924403,"high expression relative to naive","high expression relative to naive","False"
"308","PGEN_.00g178950","Coiled-coil domain-containing protein 102A",9.23546815742697,10.3016220517552,10.7935856834765,11.6764985961622,11.8960256374777,11.0286045174428,0.913361209077991,1.26431041687607,0.808166982920182,1.26431041687607,9.23546815742697,11.6764985961622,1.11544123981099,1.01880075944921,1.16871018333776,0.944512982776167,"frontloaded","frontloaded","True"
"309","PGEN_.00g179590","RNA-binding protein 39 (RNA-binding motif protein 39)",41.2220503544891,45.0494716482506,36.590662690289,46.166988771615,44.6308568762367,50.4117822791763,0.884593133515626,1.11995857495204,NA,NA,41.2220503544891,46.166988771615,1.09284888211158,0.966726617086131,0.887647809258093,1.09194434422743,"frontloaded","high expression relative to naive","False"
"310","PGEN_.00g181220",NA,7.55516596961898,9.00111936719148,6.59559092676183,9.14642332946412,13.1252184509687,10.7592932730495,1.20448870083934,1.2106184518307,NA,NA,7.55516596961898,9.14642332946412,1.19138605338215,1.43501103963638,0.872990871846387,1.17633886881112,"high expression relative to naive","high expression relative to naive","False"
"311","PGEN_.00g181480","Ankyrin repeat domain-containing protein 50",29.9288918662569,31.0192799199504,25.6105075744827,25.9935276991139,30.4007266450077,30.2950969335636,1.12843790508868,0.868509526355705,NA,NA,29.9288918662569,25.9935276991139,1.03643262365229,1.16954985859976,0.855711854916921,1.16548616579643,"more responsive relative to naive","high expression relative to naive","False"
"312","PGEN_.00g181770","Cytoplasmic dynein 1 light intermediate chain 1 (Dynein light chain A) (DLC-A) (Dynein light intermediate chain 1, cytosolic)",13.4715759914774,13.1765606990707,12.9486106974101,11.3325322972718,15.871856853596,13.2696566172458,NA,NA,NA,NA,13.4715759914774,11.3325322972718,0.978100907229166,1.40055694854865,0.961180095454448,1.17093481572873,"high expression relative to naive","high expression relative to naive","False"
"313","PGEN_.00g181830","Disheveled-associated activator of morphogenesis 2",49.5559201357644,49.2375074248452,45.3904738000927,56.7414002842709,60.0524448206696,51.4327978233902,NA,NA,NA,NA,49.5559201357644,56.7414002842709,0.993574678665096,1.05835323978278,0.91594452642066,0.906442166843171,"high expression relative to naive","high expression relative to naive","False"
"314","PGEN_.00g181850",NA,13.8389959662826,15.6594097842772,19.5084215806987,19.0321573779854,13.4596894560462,20.9044119067236,0.624994525516084,1.37525564891813,0.779170290269437,1.37525564891813,13.8389959662826,19.0321573779854,1.13154233315985,0.707207763614602,1.4096702989313,1.0983732160025,"frontloaded","frontloaded","True"
"315","PGEN_.00g183190","Protein tamozhennic",46.4938373165649,52.3408895261222,51.1850400281291,63.9329328357299,58.0228614260156,59.9534401930577,0.806174036841278,1.37508402243563,0.851808217195788,1.37508402243563,46.4938373165649,63.9329328357299,1.12575972531039,0.907558262266807,1.10089945210637,0.937755199610549,"frontloaded","frontloaded","True"
"316","PGEN_.00g183210","E3 ubiquitin-protein ligase MYLIP (EC 2.3.2.27) (Inducible degrader of the LDL-receptor) (Idol) (Myosin regulatory light chain interacting protein) (MIR) (RING-type E3 ubiquitin transferase MYLIP)",40.7974125912093,49.3207223078747,38.3115960567174,51.351612114671,55.2115881570614,46.4604325922426,0.889363598503016,1.25869776667493,NA,NA,40.7974125912093,51.351612114671,1.20891789884003,1.07516757280708,0.939069260117062,0.904751198238799,"frontloaded","high expression relative to naive","False"
"317","PGEN_.00g183420","Beta-hexosaminidase subunit beta (EC 3.2.1.52) (Beta-N-acetylhexosaminidase subunit beta) (Hexosaminidase subunit B) (N-acetyl-beta-glucosaminidase subunit beta)",142.645738646536,153.729661157775,134.199752096061,164.445257780694,154.461427951863,136.322559570872,0.87156508447052,1.15282278560157,NA,NA,142.645738646536,164.445257780694,1.07770244394544,0.939287821591393,0.940790474145158,0.82898443780406,"frontloaded","high expression relative to naive","False"
"318","PGEN_.00g183550","RanBP-type and C3HC4-type zinc finger-containing protein 1 (EC 2.3.2.31) (Heme-oxidized IRP2 ubiquitin ligase 1 homolog) (HOIL-1) (Heme-oxidized IRP2 ubiquitin transferase 1 homolog)",74.3285198421285,60.7144192862471,49.5207681973211,72.7658640906881,81.2642503870183,72.8420187482853,NA,NA,NA,NA,74.3285198421285,72.7658640906881,0.816838804475088,1.11679083870616,0.666241818113716,1.00104657119858,"high expression relative to naive","high expression relative to naive","False"
"319","PGEN_.00g186060","PH domain leucine-rich repeat protein phosphatase 1 (EC 3.1.3.16) (Pleckstrin homology domain-containing family E member 1) (PH domain-containing family E member 1) (Suprachiasmatic nucleus circadian oscillatory protein)",62.416848119618,64.9204151291601,66.4278222768389,84.5659197392196,72.3709672863992,76.3411605264483,0.822791026675395,1.35485725868686,0.848233069980594,1.35485725868686,62.416848119618,84.5659197392196,1.04011043628387,0.855793533725801,1.06426108139158,0.902741444329649,"frontloaded","frontloaded","True"
"320","PGEN_.00g186210","Probable phospholipid-transporting ATPase IIB (EC 7.6.2.1) (ATPase class II type 9B)",8.05673256418902,10.0431800800328,9.67866521274615,12.7262126376156,11.8591255018425,10.0629867279526,0.747551621152009,1.5795749128104,0.658220197622337,1.5795749128104,8.05673256418902,12.7262126376156,1.24655745986571,0.93186604998174,1.2013139490029,0.790729104919157,"frontloaded","frontloaded","True"
"321","PGEN_.00g186360","Kelch domain-containing protein 4",134.513840247917,99.6965434404109,110.857614067333,78.9938548923043,91.8913464210299,97.0392972319293,NA,NA,NA,NA,134.513840247917,78.9938548923043,0.741161974534844,1.16327208675041,0.824135374196557,1.228441090313,"high expression relative to naive","high expression relative to naive","False"
"322","PGEN_.00g188710","Low-density lipoprotein receptor-related protein (LRP)",40.29421027221,35.1833922463357,33.5399349391565,43.2298205321046,34.0923044708609,50.374187838838,NA,NA,NA,NA,40.29421027221,43.2298205321046,0.873162471944533,0.78862933158703,0.832376033990377,1.16526479219195,"high expression relative to naive","high expression relative to naive","False"
"323","PGEN_.00g189130","Targeting protein for Xklp2 homolog (TPX2 homolog) (Microtubule-associated protein TPX2 homolog)",11.7384296775684,8.69258239206317,8.06229315002356,10.4091804363551,11.4796633564609,8.88415436206168,NA,NA,NA,NA,11.7384296775684,10.4091804363551,0.740523445710485,1.10284026938057,0.686828934659824,0.853492204922578,"high expression relative to naive","high expression relative to naive","False"
"324","PGEN_.00g189330",NA,46.3881096279576,34.2174011934768,36.7276303586601,52.4721348180907,50.6351271135723,45.1413422356081,NA,NA,NA,NA,46.3881096279576,52.4721348180907,0.737633015613431,0.964990795383361,0.791746649156936,0.860291703245983,"high expression relative to naive","high expression relative to naive","False"
"325","PGEN_.00g189340","Transcription and mRNA export factor ENY2 (Enhancer of yellow 2 transcription factor homolog)",130.080764230177,106.267128646076,90.626123893357,150.286983443314,156.643916287744,104.480221875124,NA,NA,NA,NA,130.080764230177,150.286983443314,0.816931921294968,1.04229862559473,0.696691201267813,0.69520473085104,"high expression relative to naive","high expression relative to naive","False"
"326","PGEN_.00g189530","CCR4-NOT transcription complex subunit 1 (CCR4-associated factor 1)",12.8328979094794,15.4005586716748,16.5604671186818,18.9376167836809,16.7125010519502,14.4729803640766,0.735367424131776,1.47570852018484,0.592222366575735,1.47570852018484,12.8328979094794,18.9376167836809,1.2000842506741,0.882502864159326,1.29046979376723,0.76424507525933,"frontloaded","frontloaded","True"
"327","PGEN_.00g189620",NA,13.9435520424205,13.8691365267227,10.9082162349072,15.58526155572,14.6717317270657,16.2271967697007,NA,NA,NA,NA,13.9435520424205,15.58526155572,0.994663087606984,0.941385017801067,0.782312584463495,1.0411886070494,"high expression relative to naive","high expression relative to naive","False"
"328","PGEN_.00g190490","Programmed cell death protein 5 (TF-1 cell apoptosis-related protein 19) (Protein TFAR19)",98.0979017187042,91.1707191387337,90.6252462941813,92.2187885174395,98.7608273985671,90.7925253836155,NA,NA,NA,NA,98.0979017187042,92.2187885174395,0.929385007644361,1.07094041232054,0.923824513128213,0.984533920291587,"high expression relative to naive","high expression relative to naive","False"
"329","PGEN_.00g191660",NA,19.6086910261462,17.5670947095856,16.9744824564171,19.3385744888618,18.5743148053127,18.7715413691301,NA,NA,NA,NA,19.6086910261462,19.3385744888618,0.895883090113548,0.960480040346861,0.865661172068212,0.970678649553085,"high expression relative to naive","high expression relative to naive","False"
"330","PGEN_.00g192440","Excitatory amino acid transporter 2 (GLT-1) (Sodium-dependent glutamate/aspartate transporter 2) (GLUT-R) (Solute carrier family 1 member 2)",119.032402117844,120.443054987137,124.536317199035,149.976963492956,143.286075751719,139.725445956517,0.944197546140176,1.25996754517712,0.890471711457812,1.25996754517712,119.032402117844,149.976963492956,1.01185099892294,0.955387230242524,1.04623879702723,0.931646052182402,"frontloaded","frontloaded","True"
"331","PGEN_.00g192790","Zinc finger protein 79 (ZNFpT7)",26.1113253259569,30.1480098918193,22.963078028138,27.313250165775,29.3173728654923,25.7696239808299,0.929655268139709,1.04603078644282,NA,NA,26.1113253259569,27.313250165775,1.15459516188746,1.07337547481729,0.879429816046553,0.943484346404174,"frontloaded","high expression relative to naive","False"
"332","PGEN_.00g193630",NA,12.9257553805432,18.8215384880075,13.1662960540193,16.0238410338838,20.8229739076045,17.0328677367957,0.892435709489812,1.23968314130438,1.04355048094485,1.23968314130438,12.9257553805432,16.0238410338838,1.45612677432679,1.29949953095344,1.01860940938416,1.06297033905779,"frontloaded","high expression relative to naive","False"
"333","PGEN_.00g193830","Golgi phosphoprotein 3 (Coat protein GPP34) (Mitochondrial DNA absence factor) (MIDAS)",19.6611777670243,22.3089075435093,22.1909106913084,22.925653212033,27.4934503358712,22.4873093838581,1.05691181627358,1.16603661711883,0.869060839270512,1.16603661711883,19.6611777670243,22.925653212033,1.13466791297344,1.19924392476812,1.12866639802866,0.98087976712721,"high expression relative to naive","frontloaded","False"
"334","PGEN_.00g194270",NA,46.4358025554975,44.2879656790524,39.6972624119364,51.5239684326504,48.5200645886879,41.5729393074901,NA,NA,NA,NA,46.4358025554975,51.5239684326504,0.953746101967805,0.941698903726932,0.854884813598136,0.806866019294151,"high expression relative to naive","high expression relative to naive","False"
"335","PGEN_.00g195300","Ras GTPase-activating-like protein IQGAP1 (p195)",28.1008144970645,28.5502561481581,25.4262496922884,31.7368817388921,33.3020094290535,32.5485667026039,1.03279727863095,1.12939366018047,NA,NA,28.1008144970645,31.7368817388921,1.01599390121381,1.04931573627926,0.904822516619384,1.02557544784613,"high expression relative to naive","high expression relative to naive","False"
"336","PGEN_.00g195420","Complement C5 (Hemolytic complement) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain]",53.5669878799386,48.1034268631406,40.0465710413142,56.2226198637016,61.0768878032091,55.2667614329924,NA,NA,NA,NA,53.5669878799386,56.2226198637016,0.89800507303036,1.08634012344632,0.747597963340256,0.982998685706457,"high expression relative to naive","high expression relative to naive","False"
"337","PGEN_.00g195980","Ras GTPase-activating-like protein IQGAP1 (p195)",30.5642979634316,29.7431674010366,28.2474970058515,30.0426879258228,32.098090655087,33.7977223743934,NA,NA,NA,NA,30.5642979634316,30.0426879258228,0.973134322817507,1.06841607296721,0.924199110990477,1.12498996287689,"high expression relative to naive","high expression relative to naive","False"
"338","PGEN_.00g197410",NA,94.6043947961801,94.5584130136957,76.7865069158868,152.222612039895,113.159728869662,114.128505267347,NA,NA,NA,NA,94.6043947961801,152.222612039895,0.999513957225947,0.74338317647581,0.811658983510429,0.749747384688394,"high expression relative to naive","high expression relative to naive","False"
"339","PGEN_.00g197760","Myelin expression factor 2 (MEF-2) (MyEF-2) (MST156)",42.5809291388687,46.5365970401464,38.1715147384696,47.9871533925675,53.7441037167707,40.3665348803629,1.02476986900958,1.12696351073194,NA,NA,42.5809291388687,47.9871533925675,1.09289764176768,1.11996857319515,0.896446261517245,0.841194612027457,"high expression relative to naive","high expression relative to naive","False"
"340","PGEN_.00g198390","FAM172 family protein homolog CG10038",24.9660417421832,24.8041158930513,19.1420837049606,23.081759276147,23.7028151768305,24.3911578155138,NA,NA,NA,NA,24.9660417421832,23.081759276147,0.993514156116376,1.0269067835451,0.766724813754426,1.05672871481334,"high expression relative to naive","high expression relative to naive","False"
"341","PGEN_.00g198770","Junction-mediating and -regulatory protein",37.4994070403865,40.2170446985871,36.8774754832476,51.1930162144131,49.070885566994,46.8896769466159,0.893773397431682,1.36516868544825,NA,NA,37.4994070403865,51.1930162144131,1.07247148348969,0.958546481447178,0.983414896228385,0.915938938823738,"frontloaded","high expression relative to naive","False"
"342","PGEN_.00g199580","E3 ubiquitin-protein ligase NEDD4 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NEDD4) (Neural precursor cell expressed developmentally down-regulated protein 4) (NEDD-4)",11.2084301778545,10.1482037238459,8.67806360617061,13.7771008692285,14.3281088974987,14.6792107635299,NA,NA,NA,NA,11.2084301778545,13.7771008692285,0.905408122530539,1.03999448312822,0.774244338276439,1.06547893514494,"high expression relative to naive","high expression relative to naive","False"
"343","PGEN_.00g199920","Aldehyde dehydrogenase, mitochondrial (EC 1.2.1.3) (ALDH class 2) (ALDH-E2) (ALDHI)",19.8899799503417,17.5634491148395,12.9783322136774,31.0044226818159,19.8365547041028,25.852459973774,NA,NA,NA,NA,19.8899799503417,31.0044226818159,0.883030005997459,0.639797583321458,0.652506048074448,0.833831361386272,"high expression relative to naive","high expression relative to naive","False"
"344","PGEN_.00g200710","E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)",45.4053276963427,41.727983837173,49.4766720644461,51.3831161548789,37.3255549525102,50.9629020140407,NA,NA,0.910206737466917,1.13165389970344,45.4053276963427,51.3831161548789,0.919010740683063,0.726416724902467,1.08966666632892,0.991821941285702,"high expression relative to naive","frontloaded","False"
"345","PGEN_.00g201440","Zinc finger CCHC domain-containing protein 9",17.9768432602615,26.879074713225,21.3635051943075,27.2249001950201,30.7049079161921,27.6605243080161,0.754293942969,1.51444276399749,0.854938810965886,1.51444276399749,17.9768432602615,27.2249001950201,1.49520548875465,1.12782444366163,1.18839024655304,1.01600094435151,"frontloaded","frontloaded","True"
"346","PGEN_.00g201710",NA,75.0734578525327,63.0108813427424,62.8018933225054,121.458320976472,93.4965234004414,95.9261201013212,NA,NA,NA,NA,75.0734578525327,121.458320976472,0.839323019681804,0.769782775266197,0.836539239285709,0.789786317891741,"high expression relative to naive","high expression relative to naive","False"
"347","PGEN_.00g201860",NA,21.4211952545365,23.8901469074895,15.9786594719903,29.410494009355,20.8014215258643,18.3104824199537,0.634184429165835,1.37296232352518,NA,NA,21.4211952545365,29.410494009355,1.11525741788055,0.70727888893154,0.745927539622533,0.622583300169302,"frontloaded","high expression relative to naive","False"
"348","PGEN_.00g202790","Histone-lysine N-methyltransferase ASH1L (EC 2.1.1.-) (ASH1-like protein) (Absent small and homeotic disks protein 1 homolog)",605.735887086177,622.678741778715,581.103586228621,644.843456390736,690.984547682252,653.951076472877,1.04239736172291,1.06456208083144,NA,NA,605.735887086177,644.843456390736,1.02797069655892,1.07155394202148,0.959334915789706,1.01412376909757,"high expression relative to naive","high expression relative to naive","False"
"349","PGEN_.00g202830","26S proteasome regulatory subunit 6A (26S proteasome AAA-ATPase subunit RPT5) (Proteasome 26S subunit ATPase 3) (Tat-binding protein 1) (TBP-1)",13.9941586459463,10.9383864136382,8.78239416263099,13.2515863576264,14.4812880526623,11.2528907929538,NA,NA,NA,NA,13.9941586459463,13.2515863576264,0.781639446170404,1.09279656501866,0.627575718185458,0.84917310948796,"high expression relative to naive","high expression relative to naive","False"
"350","PGEN_.00g203440","rRNA N6-adenosine-methyltransferase ZCCHC4 (EC 2.1.1.-) (Zinc finger CCHC domain-containing protein 4)",15.6262548777828,21.1776771923495,17.0484466290636,19.8095851032248,24.3603769038783,22.0591282270698,0.907371644474357,1.26771163392387,1.02066460627154,1.26771163392387,15.6262548777828,19.8095851032248,1.3552624962274,1.22972675989628,1.09101296263271,1.11355831594266,"frontloaded","high expression relative to naive","False"
"351","PGEN_.00g203820",NA,13.8849462239282,16.9030381694948,16.9338069051844,16.3944529048976,17.7468553752283,14.1479975540037,0.889209126551869,1.18073578683688,0.707599710214839,1.18073578683688,13.8849462239282,16.3944529048976,1.21736432369939,1.08249146697214,1.21958030172288,0.862974668082838,"frontloaded","frontloaded","True"
"352","PGEN_.00g203910","LysM and putative peptidoglycan-binding domain-containing protein 3",15.9849821273249,19.6368181588929,11.5709862820229,16.0942898208848,21.5952221606911,20.6421149704051,1.09226217686525,1.00683814925092,NA,NA,15.9849821273249,16.0942898208848,1.22845418296249,1.34179404006183,0.723866075661311,1.28257383209409,"high expression relative to naive","high expression relative to naive","False"
"353","PGEN_.00g204080","N-acetylgalactosamine kinase (EC 2.7.1.157) (GalNAc kinase) (Galactokinase 2)",7.29523652494584,10.2700301447513,8.09178856563637,9.21003213207049,11.195853747114,10.0047393138912,0.863502759830833,1.26247203919668,0.979353505974792,1.26247203919668,7.29523652494584,9.21003213207049,1.40777205915575,1.21561505829373,1.10918796641709,1.08628712369563,"frontloaded","frontloaded","True"
"354","PGEN_.00g204410","Pre-mRNA-splicing factor ISY1 homolog",13.0782904173524,11.8145063069211,10.8768689696154,11.1018979395499,15.7898399785733,13.1802851603806,NA,NA,NA,NA,13.0782904173524,11.1018979395499,0.903367789665036,1.42226491943534,0.831673607368734,1.18721008174887,"high expression relative to naive","high expression relative to naive","False"
"355","PGEN_.00g205760","L-ascorbate oxidase (ASO) (Ascorbase) (EC 1.10.3.3)",28.7469437289576,34.9734182911851,21.5234527018662,29.974649954901,34.3150892887893,24.6966941412286,0.940989136980959,1.04270736526008,NA,NA,28.7469437289576,29.974649954901,1.21659605351213,1.14480367044882,0.748721425999282,0.823919351131256,"frontloaded","high expression relative to naive","False"
"356","PGEN_.00g206640",NA,8.77819364287997,11.4047340037725,11.5844931215167,16.7780056282853,12.1443017078939,18.4034674752882,0.557124437709722,1.91132780966777,0.83116537545414,1.91132780966777,8.77819364287997,16.7780056282853,1.29921194128851,0.723822722256116,1.31968985793711,1.09688051625532,"frontloaded","frontloaded","True"
"357","PGEN_.00g207030","Serine/threonine-protein kinase CLA4 (EC 2.7.11.1)",47.7543325507037,36.457870388334,32.0368337699621,68.9718568536622,44.1844779114777,65.7307327421114,NA,NA,NA,NA,47.7543325507037,68.9718568536622,0.763446339651474,0.640616041485211,0.670867585384984,0.953008020091041,"high expression relative to naive","high expression relative to naive","False"
"358","PGEN_.00g207750",NA,10.5765456886692,8.67625762752497,10.406557755581,15.8271307470807,8.78514986019572,12.0276970223103,NA,NA,NA,NA,10.5765456886692,15.8271307470807,0.820329990804084,0.555069014124126,0.983927840138739,0.759941723772567,"high expression relative to naive","high expression relative to naive","False"
"359","PGEN_.00g207800",NA,16.4888058453171,14.2366316033206,11.9739796958852,19.6537748973155,17.6067921590233,14.8128009968289,NA,NA,NA,NA,16.4888058453171,19.6537748973155,0.863411925452677,0.895847858796236,0.726188409774129,0.753687323388047,"high expression relative to naive","high expression relative to naive","False"
"360","PGEN_.00g208100","ADP-ribosylation factor 4",45.3880184251674,46.2507537591611,54.5335708945321,57.6585392354682,55.2855398879217,56.1249213141225,0.940958191034273,1.27034713644817,0.810157385933216,1.27034713644817,45.3880184251674,57.6585392354682,1.01900799735102,0.958843921836875,1.20149706435066,0.973401720860762,"frontloaded","frontloaded","True"
"361","PGEN_.00g208140",NA,10.382717076194,9.68106620309433,11.1024019894222,8.2179113295491,10.7069780704697,9.57016999063932,NA,NA,1.08906116807122,0.791499110419903,10.382717076194,8.2179113295491,0.93242126623016,1.30288313430332,1.06931566255218,1.16455016449592,"high expression relative to naive","more responsive relative to naive","False"
"362","PGEN_.00g208730","Metabotropic glutamate receptor 5 (mGluR5)",18.7575121319117,18.7304627356497,18.1137346109399,21.6160403724443,19.4843297768777,21.9921693397442,NA,NA,NA,NA,18.7575121319117,21.6160403724443,0.998557943288437,0.901382928656814,0.965678949508632,1.0174004563657,"high expression relative to naive","high expression relative to naive","False"
"363","PGEN_.00g209150",NA,54.3681329678381,57.0196397927836,54.7540270667828,52.1483989763566,59.3094876452608,60.6462071622892,1.08443404298873,0.959172149744509,1.15475810345047,0.959172149744509,54.3681329678381,52.1483989763566,1.04876950301961,1.13732135232284,1.00709779935193,1.16295434476877,"more responsive relative to naive","more responsive relative to naive","False"
"364","PGEN_.00g210270","Toll-like receptor 4 (PmTLR4)",11.4314764316971,12.4480001654182,12.2096008017757,13.1321419380532,13.5910295818159,14.1303416756356,0.95042867223401,1.1487704161853,1.00743713613553,1.1487704161853,11.4314764316971,13.1321419380532,1.0889232235044,1.03494385348007,1.06806858018103,1.07601195161392,"frontloaded","high expression relative to naive","False"
"365","PGEN_.00g210290","Toll-like receptor 4 (PmTLR4)",12.317858525715,20.9445714536414,13.5052453282366,22.22108594387,22.7557645366012,19.7277404898359,0.602268134039686,1.80397314171784,0.809738523249973,1.80397314171784,12.317858525715,22.22108594387,1.70034193930033,1.02406176701183,1.09639555447425,0.887793717177812,"frontloaded","frontloaded","True"
"366","PGEN_.00g210880",NA,13.6123584763196,8.95405073004281,11.3799691819791,16.9641664152845,19.8525544273475,20.0462308887144,NA,NA,NA,NA,13.6123584763196,16.9641664152845,0.657788343263182,1.17026406964864,0.836002754539267,1.18168086765838,"high expression relative to naive","high expression relative to naive","False"
"367","PGEN_.00g210960","Retinol dehydrogenase 12 (EC 1.1.1.300) (All-trans and 9-cis retinol dehydrogenase) (Short chain dehydrogenase/reductase family 7C member 2)",41.7075375745028,47.4647501334564,57.8652169234186,58.6151450784263,50.6318381356261,61.8015892395561,0.759026957962938,1.40538493728433,0.759953051410371,1.40538493728433,41.7075375745028,58.6151450784263,1.13803769998815,0.863801293469143,1.38740429880458,1.0543621304164,"frontloaded","frontloaded","True"
"368","PGEN_.00g211640","Protein SSUH2 homolog (Protein ssu-2 homolog)",9.49248873463467,8.96048080816982,8.09965918014471,10.4891971504912,9.94201465258208,9.88830854710407,NA,NA,NA,NA,9.49248873463467,10.4891971504912,0.943954853006699,0.947833710239345,0.853270349491379,0.942713575236877,"high expression relative to naive","high expression relative to naive","False"
"369","PGEN_.00g212330",NA,19.4787653245567,27.1609624228635,12.8106095434594,11.4524003129133,23.6712377440653,15.6373810661964,1.4823157318785,0.587942825024716,NA,NA,19.4787653245567,11.4524003129133,1.39438829773373,2.066923710078,0.65767051093886,1.36542389708158,"more responsive relative to naive","high expression relative to naive","False"
"370","PGEN_.00g212740","UBX domain-containing protein 7",12.8671904741152,10.7239600996669,4.16376119595846,9.20782576463738,9.30272146306093,10.4407706627708,NA,NA,NA,NA,12.8671904741152,9.20782576463738,0.833434472058233,1.01030598328522,0.323595209407576,1.13390184932349,"high expression relative to naive","high expression relative to naive","False"
"371","PGEN_.00g213450","Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha)",26.961304353335,28.0620846467986,26.438664087123,23.5464260662292,26.7292372594792,19.4563315615299,1.09064279950551,0.873341502979498,NA,NA,26.961304353335,23.5464260662292,1.0408281542702,1.1351717319774,0.98061517130764,0.826296589843611,"more responsive relative to naive","high expression relative to naive","False"
"372","PGEN_.00g213480","Neuroglian",68.5963777305986,80.2959737326139,78.0186577054354,81.7026147858578,88.5885853567336,79.1732589914854,0.926294797643875,1.1910631069578,0.852011144255694,1.1910631069578,68.5963777305986,81.7026147858578,1.17055705255988,1.08428090813157,1.1373582729374,0.969041923554077,"frontloaded","frontloaded","True"
"373","PGEN_.00g213830","F-box DNA helicase 1 (EC 3.6.4.12) (F-box only protein 18)",42.2892527272884,41.1088367751549,40.5974884598953,47.7027272849776,48.3550652415389,49.3938272460791,NA,NA,NA,NA,42.2892527272884,47.7027272849776,0.972087093622919,1.01367506626328,0.959995408802732,1.03545080244571,"high expression relative to naive","high expression relative to naive","False"
"374","PGEN_.00g213900",NA,196.884887439836,211.542247030674,216.47224271749,235.453720340381,229.136680393037,233.433416039239,0.90574162812191,1.19589534474722,0.901711552111488,1.19589534474722,196.884887439836,235.453720340381,1.07444634162344,0.973170778791641,1.09948633200016,0.991419526953232,"frontloaded","frontloaded","True"
"375","PGEN_.00g214290","Aminomethyltransferase, mitochondrial (EC 2.1.2.10) (Glycine cleavage system T protein) (GCVT)",9.20707884310507,9.19349274416839,9.08948168734882,13.4422070314566,14.1131921819098,9.26088758743906,NA,NA,NA,NA,9.20707884310507,13.4422070314566,0.998524385511605,1.04991629342436,0.987227528105256,0.688941002453489,"high expression relative to naive","high expression relative to naive","False"
